,FSx,FSy,FSz,NSx,NSy,NSz,Structy
4,-1.2e-05,3.3e-05,-1.6e-05,-4e-06,5e-06,-2.5e-05,3.5e-05
5,-1.280952,7.680942,33.678982,26.439774,0.112061,40.140012,-54.817564
6,-11.96243,-15.970903,28.338243,24.913849,16.134279,35.562235,-49.476825
7,-14.251318,-20.548679,19.18269,15.758296,19.18613,16.488167,-31.165719
8,-15.014281,-4.526462,22.997504,4.313855,17.660204,-4.111827,-4.462023
9,-17.303169,-22.074605,8.501212,-10.9454,18.423167,-25.474784,22.241672
10,-22.643909,-13.682015,15.367877,-17.812065,13.845391,-38.44515,49.708331
11,-11.199468,8.443905,3.160473,-26.967618,11.556502,-47.600703,72.597213
12,-14.251318,5.392054,4.686398,-25.441692,6.215763,-39.971076,66.493511
13,-12.725393,0.814277,-6.758043,-22.389841,0.875024,-22.422933,49.708331
14,-3.56984,13.784644,-2.180266,-11.708363,-15.147193,1.991875,23.767598
15,7.111638,7.680942,-13.624707,-4.078735,-20.487933,22.591869,-10.565725
16,12.452377,12.258718,-11.335819,7.365706,-18.199044,38.614086,-34.980533
17,25.422744,14.547607,-19.728409,15.758296,-15.147193,40.902975,-48.713862
18,27.711632,13.021681,-16.676558,18.810147,-9.043491,33.273347,-57.106452
19,28.474595,-3.000536,-18.965447,18.047184,8.504651,16.488167,-58.632378
20,18.556079,-6.81535,-14.38767,11.180519,16.897242,-4.87479,-51.765713
21,13.978303,-8.341275,-20.491372,3.550892,18.423167,-27.763672,-37.269421
22,2.533862,-13.682015,-18.965447,-6.367624,24.526869,-42.259964,-11.328688
23,-8.910579,-9.867201,-22.78026,-13.997251,13.845391,-51.415517,39.789815
24,-15.014281,-3.763499,-15.150633,-22.389841,6.978726,-51.415517,102.35276
25,-16.540207,19.125383,-12.098782,-18.575027,3.926875,-43.022926,117.612015
26,-18.066132,13.784644,-0.654341,-15.523177,6.215763,-30.815523,75.649064
27,-18.829095,13.021681,-3.706192,-12.471326,-2.176827,-13.26738,21.47871
28,-5.858728,18.36242,8.501212,-3.315773,-2.176827,8.85854,-25.82498
29,1.007936,12.258718,8.501212,2.787929,-11.33238,27.169645,-67.787931
30,11.689415,3.866128,16.893802,3.550892,-17.436082,34.799273,-91.439775
31,27.711632,14.547607,22.234541,10.417557,-2.93979,35.562235,-85.336073
32,35.341259,15.310569,28.338243,10.417557,3.163912,24.117794,-66.262005
33,35.341259,-5.289425,28.338243,8.891631,8.504651,14.199279,-23.536092
34,30.00052,-5.289425,22.997504,4.313855,18.423167,0.46595,34.449076
35,31.526446,9.206867,29.101206,-1.026885,10.030577,-6.400715,73.360176
36,13.21534,-9.867201,17.656765,-9.419475,10.79354,-10.978492,87.856468
37,1.770899,-11.393126,19.945653,-13.234288,19.949093,-9.452566,83.278691
38,-5.095766,9.206867,16.130839,-17.812065,15.371316,-10.215529,52.760182
39,-12.725393,1.57724,16.130839,-23.915767,2.40095,-10.978492,-5.987949
40,-23.406871,13.784644,6.975287,-25.441692,6.215763,-10.215529,-63.210154
41,-13.488356,41.251302,13.078988,-26.967618,-15.147193,-16.319231,-99.069403
42,-16.540207,14.547607,0.871585,-26.204655,-14.384231,-21.65997,-99.069403
43,-21.117983,-6.052387,0.108622,-13.997251,-2.93979,-23.948858,-68.550893
44,1.007936,18.36242,-5.232117,-0.263922,-7.517566,-23.185895,-26.587943
45,17.030154,22.177234,-5.232117,8.128668,-7.517566,-15.556268,5.456492
46,17.793116,-8.341275,-18.202484,20.336072,0.112061,-1.059976,42.078704
47,24.659781,-9.104238,-15.150633,27.202737,-0.650901,12.673353,68.782399
48,33.815334,11.495756,-25.832111,27.965699,6.215763,22.591869,69.545362
49,23.896818,-13.682015,-26.595074,31.01755,32.919459,32.510384,61.152772
50,4.059787,-40.38571,-46.432105,27.965699,35.208347,32.510384,42.841666
51,1.007936,-6.052387,-38.802478,8.891631,10.030577,21.065943,-1.410172
52,-7.384654,8.443905,-45.669142,-4.841698,8.504651,11.147428,-43.373123
53,-30.273536,-25.126456,-40.328403,-20.100953,3.926875,-12.504417,-70.839781
54,-34.08835,5.392054,-36.513589,-31.545394,-14.384231,-33.867374,-94.491626
55,-23.406871,46.592042,-13.624707,-36.12317,-0.650901,-45.311815,-95.254589
56,-34.08835,16.836495,-18.202484,-25.441692,7.741689,-45.311815,-41.847197
57,-36.377238,9.206867,-8.283968,-17.812065,-12.095342,-38.44515,25.293523
58,-12.725393,39.725377,-2.943229,-8.656512,-18.199044,-20.134044,64.967586
59,-2.043915,27.517973,13.078988,11.943482,1.637987,-1.822939,79.463878
60,1.007936,-2.237574,13.841951,25.676811,0.112061,-1.059976,76.412027
61,10.926452,-6.052387,22.234541,32.543476,9.267614,-2.585901,61.152772
62,15.504228,-5.289425,19.18269,38.647178,41.312049,-6.400715,43.604629
63,11.689415,-15.970903,23.760467,37.884215,25.289832,-16.319231,14.612045
64,1.007936,-22.074605,19.945653,15.758296,-4.465715,-26.237746,-44.899048
65,-5.095766,-9.867201,24.523429,8.128668,14.608353,-31.578485,-86.099036
66,-9.673542,6.917979,28.338243,-1.789847,10.79354,-41.497001,-85.336073
67,-18.829095,0.051315,33.678982,-13.234288,-15.910156,-51.415517,-76.180521
68,-28.74761,-2.237574,31.390094,-10.9454,10.030577,-40.734038,-76.943483
69,-15.777244,3.103166,34.441945,-7.893549,1.637987,-27.763672,-61.684229
70,-14.251318,15.310569,32.91602,-13.997251,-29.643485,-10.215529,-9.0398
71,0.244974,4.629091,25.286392,-7.893549,-9.806454,18.777055,58.863884
72,7.111638,5.392054,22.997504,0.499041,6.215763,28.695571,112.271275
73,20.082005,7.680942,16.130839,5.076817,-10.569417,23.354832,137.449046
74,17.030154,-6.052387,14.604914,9.654594,2.40095,12.673353,128.293493
75,15.504228,-15.970903,6.212324,12.706445,27.57872,-5.637752,90.145356
76,7.111638,-2.237574,5.449361,4.313855,27.57872,-26.237746,33.686113
77,-4.332803,-12.919052,-0.654341,-6.367624,15.371316,-30.815523,-47.187937
78,-29.510573,-26.652381,-5.232117,-17.049102,13.845391,-33.104411,-148.661981
79,-37.140201,-16.733866,-2.180266,-22.389841,-1.413864,-33.867374,-207.410111
80,-40.192052,-7.578313,-2.180266,-29.256506,-25.065709,-36.156262,-181.469378
81,-39.429089,6.917979,-1.417304,-26.204655,-12.095342,-39.971076,-111.276807
82,-27.221685,16.836495,-2.943229,-13.234288,3.926875,-34.630336,-18.195353
83,-14.251318,16.836495,-3.706192,-7.130586,-9.043491,-24.711821,102.35276
84,-1.280952,11.495756,-5.232117,5.83978,-15.910156,-0.297013,196.960139
85,10.926452,4.629091,-2.943229,11.180519,-18.199044,20.302981,207.641618
86,19.319042,1.57724,3.160473,24.150886,-22.013858,34.799273,158.812002
87,23.896818,-3.000536,10.027137,24.150886,-10.569417,31.747422,80.22684
88,26.185707,3.866128,21.471579,26.439774,1.637987,25.64372,-16.669427
89,20.082005,-2.237574,30.627131,17.284221,19.949093,11.147428,-107.461993
90,6.348675,-1.474611,39.019721,7.365706,1.637987,-3.348864,-171.550863
91,-2.806877,-4.526462,47.412312,-11.708363,-12.858305,-16.319231,-196.728633
92,-15.777244,-3.000536,51.227125,-17.049102,8.504651,-23.948858,-156.291608
93,-20.35502,-7.578313,53.516013,-18.575027,21.475018,-32.341448,-54.817564
94,-22.643909,-3.763499,53.516013,-19.33799,24.526869,-27.763672,55.812033
95,-17.303169,12.258718,51.227125,-15.523177,26.815757,-8.689603,130.582381
96,-8.147617,11.495756,51.990088,-20.100953,-5.991641,10.384465,151.945338
97,-2.806877,4.629091,46.649349,-18.575027,-23.539783,30.984459,126.004605
98,8.637564,16.073532,51.227125,-14.760214,-24.302746,40.140012,81.752766
99,13.978303,6.155017,45.886386,-7.893549,-28.880523,31.747422,26.056486
100,10.163489,-27.415344,33.678982,2.787929,-18.962007,14.199279,-39.558309
101,13.978303,-15.970903,32.153057,11.943482,-23.539783,-7.163678,-79.232372
102,24.659781,-6.052387,26.049355,9.654594,-22.013858,-29.289597,-78.469409
103,12.452377,-20.548679,19.18269,14.23237,-3.702752,-39.971076,-65.499042
104,15.504228,-24.363493,8.501212,14.995333,5.452801,-43.022926,-58.632378
105,10.163489,4.629091,3.923436,15.758296,-1.413864,-32.341448,-40.321272
106,5.585713,-5.289425,-12.098782,14.995333,6.215763,-16.319231,-5.224986
107,-14.251318,-15.20794,-24.306186,14.995333,5.452801,1.991875,32.160188
108,-15.014281,3.103166,-32.698776,4.313855,-10.569417,13.436316,59.626847
109,-25.69576,18.36242,-38.802478,-9.419475,-6.754603,25.64372,59.626847
110,-29.510573,6.155017,-40.328403,-20.863916,-1.413864,29.458534,43.604629
111,-34.08835,6.155017,-37.276552,-30.019469,-6.754603,32.510384,40.552778
112,-27.984648,9.96983,-36.513589,-36.886133,0.112061,38.614086,33.686113
113,-27.221685,6.155017,-36.513589,-35.360208,-2.93979,43.191863,10.034269
114,-18.066132,-3.000536,-39.56544,-36.886133,-15.147193,40.902975,-22.010166
115,-8.910579,-6.81535,-34.987664,-33.071319,-21.250895,37.851124,-38.032384
116,4.059787,-10.630164,-35.750627,-26.204655,-12.095342,26.406683,-46.424974
117,13.978303,-5.289425,-29.646925,-13.234288,-9.806454,11.910391,-48.713862
118,19.319042,-11.393126,-31.17285,0.499041,-7.517566,-2.585901,-37.269421
119,20.844967,-16.733866,-28.883962,18.047184,-1.413864,-1.822939,-19.721278
120,20.082005,1.57724,-28.120999,24.913849,-9.043491,0.46595,13.849082
121,16.267191,3.866128,-24.306186,27.965699,-16.673119,11.910391,63.44166
