,FSx,FSy,FSz,NSx,NSy,NSz,Structy
4,1e-06,-1.3e-05,-1.7e-05,-1.8e-05,-3.8e-05,-6e-06,-1.3e-05
5,10.633994,-2.815735,-1.555465,-7.301265,-10.180084,-8.556385,-21.571621
6,12.922882,8.628707,-1.555465,2.61725,5.842134,-3.978609,28.020957
7,9.108069,-2.052772,-3.08139,7.957989,8.131022,-1.68972,81.428349
8,4.530292,-6.630548,-3.08139,11.00984,-0.261568,4.413981,114.998709
9,3.767329,3.287967,3.022312,10.246878,0.501394,8.228795,105.843156
10,-0.047484,-2.052772,5.3112,6.432064,-5.602307,5.176944,57.776504
11,-8.440074,-5.104623,6.074163,1.091325,-6.36527,-3.215646,-2.497552
12,-8.440074,-3.578697,6.837126,-0.434601,-1.787494,-13.897124,-65.823459
13,-11.491925,-2.815735,7.600088,-1.960526,3.553245,-26.104528,-103.971596
14,-10.728963,-9.682399,3.785275,-5.77534,2.790283,-35.260081,-100.919745
15,-5.388223,-2.052772,3.785275,-7.301265,-0.261568,-36.023044,-69.638273
16,-0.047484,2.525005,3.022312,-5.77534,3.553245,-27.630453,-25.386434
17,0.715478,-1.289809,-0.029539,-1.197563,5.079171,-10.845273,24.206144
18,2.241404,-0.526846,-0.029539,1.091325,-2.550457,7.465832,68.457982
19,4.530292,10.154632,1.496386,4.906138,-0.261568,25.013975,86.769088
20,6.056218,10.917595,2.259349,6.432064,1.264357,32.643603,76.08761
21,1.478441,2.525005,2.259349,1.854287,-9.417121,30.354715,49.383914
22,-1.57341,4.813893,4.548237,-2.723489,-10.943047,21.962124,6.658001
23,-0.047484,5.576856,6.074163,-4.249414,-1.024531,5.176944,-36.830875
24,-3.099335,-1.289809,6.074163,-4.249414,10.41991,-13.134161,-62.771608
25,-0.810447,0.999079,6.837126,-5.77534,14.234724,-23.052677,-67.349385
26,4.530292,4.05093,4.548237,-6.538303,14.234724,-23.81564,-61.245683
27,3.767329,-6.630548,-0.029539,-7.301265,6.605096,-19.237863,-40.645689
28,6.81918,-10.445362,-4.607316,-8.827191,-6.36527,-11.608236,-10.12718
29,12.159919,-1.289809,-7.659166,-5.012377,-9.417121,-3.215646,13.524665
30,13.685845,0.999079,-8.422129,1.854287,-0.261568,2.888056,34.887622
31,6.81918,-11.208325,-12.236943,7.195027,7.368059,5.939907,50.146877
32,4.530292,-3.578697,-10.711017,10.246878,12.708798,8.991758,54.724653
33,1.478441,7.102781,-10.711017,7.195027,5.842134,12.043609,40.991324
34,-8.440074,-2.052772,-12.236943,3.380213,-8.654158,12.806572,19.628367
35,-16.832665,-1.289809,-11.47398,-1.960526,-13.231935,5.176944,-4.023478
36,-16.832665,3.287967,-9.185092,-5.012377,-10.943047,-8.556385,-28.438285
37,-18.35859,-4.34166,-9.185092,-6.538303,0.501394,-23.052677,-39.882726
38,-17.595627,-7.393511,-6.896204,-5.012377,16.523612,-30.682304,-41.408652
39,-8.440074,5.576856,-7.659166,-6.538303,11.182873,-31.445267,-43.69754
40,-2.336373,10.154632,-6.896204,-5.77534,0.501394,-18.474901,-35.30495
41,-3.862298,0.236116,-6.896204,-1.960526,-0.261568,0.599168,-13.17903
42,-0.810447,-0.526846,-5.370278,1.091325,-5.602307,14.332497,15.050591
