,FSx,FSy,FSz,NSx,NSy,NSz,Structy
4,-2.4e-05,-4e-05,2.2e-05,3.4e-05,4.6e-05,9e-06,1.6e-05
5,-16.592941,15.280296,13.708162,-12.215908,0.67927,-12.278564,-100.618498
6,-24.222568,0.021041,19.048901,-19.082573,-0.083693,-29.063744,-76.203691
7,-22.696643,-1.504884,20.574827,-14.504796,-6.950358,-29.826707,-24.322225
8,-10.489239,10.70252,30.493342,-12.978871,-14.579985,-25.24893,27.559242
9,-5.911463,8.413631,32.782231,-5.349243,-9.239246,-9.989675,61.892565
10,-3.622575,-4.556735,38.885932,8.384086,12.123711,11.373281,86.307372
11,5.532978,0.784004,38.12297,18.302602,17.46445,36.551052,94.699962
12,4.770016,-16.001176,39.648895,25.169266,9.834823,64.780673,74.099968
13,1.718165,-19.81599,34.308156,22.880378,-5.424432,83.854741,22.981465
14,6.295941,-18.290064,35.071119,16.776676,-17.631836,81.565853,-38.818517
15,10.873717,-16.001176,26.678529,4.569272,-22.209612,60.202896,-83.070355
16,20.792233,3.072892,28.967417,-3.823318,-16.10591,22.817722,-101.381461
17,20.792233,-1.504884,19.048901,-6.875169,10.597785,-14.567452,-99.092573
18,16.214457,-22.867841,10.656311,-9.164057,2.968158,-38.219297,-63.233324
19,16.214457,3.072892,4.552609,-12.978871,-19.920724,-42.03411,-9.06297
20,19.266308,21.383998,-0.025167,-7.638131,-16.868873,-26.774856,41.292571
21,6.295941,-3.03081,-8.417757,-2.297392,-26.787389,-11.515601,68.759229
22,-10.489239,-10.660437,-8.417757,6.095198,-24.4985,5.269579,77.914782
23,-9.726276,9.176594,-5.365906,16.776676,0.67927,20.528834,58.840714
24,-23.459606,-5.319698,-9.943683,21.354453,10.597785,24.343648,27.559242
25,-31.089233,-28.971543,-14.521459,18.302602,6.020009,25.10661,8.485173
26,-27.274419,-11.4234,-16.047385,7.621123,-3.898507,22.817722,-31.188889
27,-17.355904,-0.741922,-16.047385,-4.586281,0.67927,11.373281,-91.462945
28,-15.067016,-20.578953,-21.388124,-11.452945,2.968158,-5.411899,-131.89997
29,-3.622575,-15.238214,-19.099236,-18.31961,4.494084,-25.24893,-136.477747
30,13.925568,12.991408,-19.862198,-15.267759,5.257046,-29.063744,-95.277759
31,19.266308,6.124743,-20.625161,-11.452945,-0.846656,-22.197079,-12.114821
32,13.925568,-23.630804,-25.202937,-3.823318,-20.683687,-3.123011,98.514776
33,13.162606,-12.949325,-22.151087,3.80631,-21.44665,24.343648,182.440677
34,21.555196,16.043259,-16.047385,16.013713,-13.817022,49.521418,193.122155
35,6.295941,9.939557,-5.365906,22.117415,-25.261463,59.439934,122.166621
36,-15.829978,-10.660437,-11.469608,25.169266,-17.631836,58.676971,14.588875
37,-15.829978,12.228445,2.263721,29.747043,-12.291097,48.758455,-70.099989
38,-23.459606,22.146961,-0.025167,19.065564,-13.817022,19.002909,-131.137008
39,-37.192935,-3.793772,1.500758,12.1989,15.938525,-4.648936,-166.996256
40,-40.244786,-19.81599,-7.654795,5.332235,31.197779,-31.352632,-161.655517
41,-27.274419,3.835855,-3.839981,-6.112206,13.649636,-48.900775,-111.299977
42,-18.118867,11.465482,-6.128869,-11.452945,9.07186,-52.715589,-22.796299
43,-15.067016,-11.4234,-6.128869,-10.689982,8.308897,-43.560036,77.151819
44,-5.1485,1.546967,-3.839981,-9.164057,-3.135544,-27.537818,144.29254
45,13.925568,32.828439,6.078535,-0.008504,2.968158,1.454766,154.211056
46,13.925568,6.124743,-3.077018,6.858161,-0.846656,29.684387,117.588844
47,8.584829,-25.156729,-3.077018,13.724825,-19.920724,53.336232,49.685161
48,18.503345,4.598818,-3.077018,13.724825,-35.179979,68.595486,-28.137038
49,32.236674,14.517333,2.263721,11.435937,-29.83924,63.254747,-88.411094
50,15.451494,-11.4234,-6.128869,6.858161,-19.157761,42.654753,-115.877753
51,15.451494,-11.4234,-5.365906,0.754459,-20.683687,10.610318,-104.433312
52,20.02927,17.569184,-10.706645,-2.297392,-6.187395,-17.619303,-61.707399
53,8.584829,-0.741922,-20.625161,-5.349243,15.175562,-37.456334,6.196285
54,-8.963314,-31.260431,-38.173304,-4.586281,19.753338,-44.322999,77.914782
55,-8.200351,-9.134512,-46.565894,-6.112206,10.597785,-31.352632,117.588844
56,-8.200351,10.70252,-54.195521,-4.586281,12.886674,-9.989675,104.618478
57,-25.748494,-9.897474,-56.48441,-0.008504,13.649636,17.476983,51.974049
