,FSx,FSy,FSz,NSx,NSy,NSz,Structy
4,-4.2e-05,-3.2e-05,-8e-06,1.5e-05,2.5e-05,4e-06,-3.3e-05
5,-13.368797,-1.430167,26.476089,5.624982,3.060174,3.133603,-33.4612
6,-11.842872,3.910573,28.002014,2.573131,2.297212,2.37064,-41.85379
7,-6.502133,6.199461,31.816828,0.284242,2.297212,0.844715,-34.224163
8,-4.213245,0.858722,31.816828,-2.004646,0.771286,-2.970099,-20.490833
9,-1.161394,0.858722,33.342753,-4.293534,1.534249,-9.073801,-3.705653
10,3.416383,1.621684,32.579791,-2.004646,3.823137,-9.073801,15.368415
11,4.179346,1.621684,28.764977,1.047205,6.874988,-9.073801,29.864707
12,4.942308,0.858722,25.713126,1.047205,1.534249,-4.496024,29.864707
13,3.416383,4.673535,21.898312,1.810168,0.771286,-0.681211,22.23508
14,1.890457,0.858722,18.846461,3.336093,-3.80649,4.659528,9.264713
15,0.364532,2.384647,15.79461,1.810168,-5.332416,3.133603,-5.994541
16,-1.161394,0.095759,12.74276,3.336093,-2.280565,1.607677,-17.438982
17,1.127495,-0.667204,7.40202,4.099056,2.297212,-1.444174,-19.727871
18,-1.161394,-8.296831,-0.227607,2.573131,0.008324,-5.258987,-20.490833
19,1.127495,-12.111645,-10.146123,0.284242,1.534249,-5.258987,-18.201945
20,5.705271,-9.059794,-14.723899,-1.241683,0.008324,-2.207136,-12.861206
21,11.04601,-1.430167,-20.827601,-2.767609,-1.517602,-0.681211,-4.468616
22,13.334898,2.384647,-24.642415,-2.004646,0.771286,0.844715,6.212862
23,13.334898,0.858722,-29.983154,-3.530571,0.771286,-0.681211,18.420266
24,11.808973,0.858722,-32.272042,-2.004646,0.771286,1.607677,26.812856
25,10.283047,0.095759,-34.56093,1.810168,3.823137,5.422491,29.864707
26,10.283047,-3.719055,-36.086856,1.047205,5.349063,10.000268,21.472117
27,7.231197,-1.430167,-39.138707,1.047205,2.297212,12.289156,6.975825
28,7.231197,3.14761,-35.323893,0.284242,-1.517602,12.289156,-9.046392
29,3.416383,0.858722,-35.323893,-0.47872,-1.517602,8.474342,-15.913057
30,0.364532,-1.430167,-30.746116,-1.241683,0.771286,1.607677,-17.438982
31,-0.398431,0.858722,-27.694266,-4.293534,2.297212,-6.02195,-14.387131
32,-2.687319,1.621684,-23.879452,-2.767609,6.874988,-11.362689,-9.809355
33,-6.502133,-2.193129,-19.301675,-4.293534,1.534249,-12.888615,-3.705653
34,-10.316946,3.14761,-12.435011,-5.056497,-0.754639,-15.177503,5.4499
35,-8.791021,8.488349,-0.99057,-2.767609,-0.754639,-15.177503,16.894341
36,-14.13176,4.673535,6.639058,-2.004646,-0.754639,-15.940466,26.049894
37,-14.13176,4.673535,18.083499,4.099056,4.5861,-12.888615,29.864707
38,-11.842872,8.488349,27.239052,7.150907,5.349063,-9.836764,22.23508
39,-11.842872,3.910573,33.342753,7.91387,0.008324,-3.733062,9.264713
40,-10.316946,-3.719055,37.157567,7.91387,-0.754639,4.659528,-6.757504
