,FSx,FSy,FSz,NSx,NSy,NSz,Structy
4,1e-05,0.0,-2.9e-05,-4.2e-05,3.1e-05,1.2e-05,-1.1e-05
5,-28.361427,-15.561816,9.747038,-5.167963,6.282344,-23.635916,59.58139
6,-17.679948,-1.828487,14.324815,0.172776,13.149008,-19.05814,67.97398
7,-10.813284,2.749289,11.272964,1.698701,5.519381,-12.954438,29.825843
8,-6.235507,-7.169226,10.510001,2.461664,-8.976911,2.304817,-41.129691
9,1.39412,-7.932189,12.035927,0.172776,-14.31765,19.089997,-97.588934
10,12.838561,-1.828487,16.613703,-3.642038,-9.739874,28.24555,-86.907456
11,15.890412,-3.354412,15.087777,0.172776,0.941605,28.24555,-23.581548
12,18.942263,-4.117375,15.087777,5.513515,10.097157,22.141848,41.270284
13,19.705226,-1.828487,12.798889,5.513515,10.097157,18.327034,77.892496
14,15.127449,3.512252,12.798889,-2.116112,-2.110246,14.51222,78.655458
15,11.312636,-4.880338,14.324815,-7.456851,-1.347284,12.986295,42.033247
16,-0.131805,-7.932189,14.324815,-11.271665,-1.347284,4.593705,-0.692666
17,-0.131805,1.986327,14.324815,-12.797591,-3.636172,-10.66555,-15.188958
18,-6.99847,8.090029,10.510001,-8.982777,3.993456,-26.687767,-23.581548
19,-15.39106,1.986327,5.169262,-2.116112,12.386046,-33.554432,-57.914872
20,-21.494762,5.80114,0.591485,0.172776,3.993456,-29.739618,-74.700052
21,-18.442911,16.482619,4.406299,-3.642038,-6.688023,-17.532214,-44.944505
22,-23.020687,8.090029,3.643336,-2.116112,-2.873209,-4.561848,14.566588
23,-23.78365,-11.747003,-0.93444,-2.116112,1.704567,2.304817,67.211017
24,-16.916986,-1.065524,-2.460365,0.172776,5.519381,2.304817,90.862862
25,-10.050321,-0.302562,-3.986291,3.224627,11.623083,6.11963,64.922129
26,-7.761433,-19.37663,-12.378881,0.172776,-4.399135,4.593705,-12.90007
27,1.39412,-4.117375,-4.749254,-1.35315,-12.028762,10.697407,-82.329679
28,15.127449,6.564103,-3.986291,-8.219814,-13.554687,12.223332,-93.011158
29,15.890412,-10.98404,-2.460365,-6.693889,-5.162097,9.934444,-44.181542
30,15.127449,-14.035891,-5.512216,1.698701,11.623083,3.830742,14.566588
31,21.994114,9.615954,-3.223328,8.565366,12.386046,1.541854,44.322135
32,18.942263,-2.59145,-6.275179,6.276478,3.993456,3.067779,42.79621
33,5.208934,-20.139593,-8.564067,5.513515,-2.873209,9.171481,31.351769
34,11.312636,0.460401,-2.460365,0.172776,-5.92506,8.408519,26.011029
35,9.023748,11.904842,-1.697403,-2.116112,-8.976911,-2.27296,37.45547
36,-0.131805,-4.880338,-3.223328,-1.35315,3.230493,-19.05814,38.981396
37,-7.761433,2.749289,-7.038142,3.98759,15.437897,-31.265544,-12.90007
38,-7.761433,7.327066,-9.32703,2.461664,3.993456,-34.317395,-83.855605
39,-13.102172,5.038178,-9.32703,-2.116112,-10.502836,-26.687767,-96.063009
40,-12.339209,6.564103,-6.275179,-7.456851,-6.688023,-19.821103,-52.574132
41,-9.287358,2.749289,-3.986291,-8.219814,-4.399135,-13.717401,9.225849
42,-7.761433,-7.932189,-3.223328,-8.219814,5.519381,-13.717401,66.448054
43,-4.709582,-6.406263,-1.697403,1.698701,17.726785,-8.376662,82.470272
44,2.157083,-10.98404,-5.512216,0.172776,1.704567,-2.27296,33.640657
45,7.497822,-5.643301,-3.986291,-2.879075,-15.843576,15.275183,-27.396362
46,14.364487,5.038178,1.354448,-7.456851,-18.895427,23.667773,-43.41858
47,18.942263,2.749289,3.643336,-10.508702,-14.31765,20.615922,-18.240809
48,15.890412,-8.695152,5.932225,-5.167963,7.045307,11.46037,10.751775
49,15.127449,-0.302562,7.45815,4.750552,20.015673,4.593705,26.011029
50,15.127449,9.615954,9.747038,3.224627,9.334195,1.541854,18.381402
51,5.208934,-10.221077,8.221113,-1.35315,-4.399135,8.408519,-6.033406
52,-3.183656,-14.035891,6.695187,-7.456851,-8.213948,7.645556,-20.529698
53,1.39412,2.749289,9.747038,-10.508702,-12.791725,-1.509997,1.596222
54,-3.183656,-0.302562,5.169262,-7.456851,-1.347284,-19.05814,29.06288
55,-7.761433,2.749289,2.117411,0.172776,17.726785,-34.317395,16.855477
56,-6.235507,19.53447,0.591485,8.565366,14.674934,-32.791469,-21.29266
57,-11.576246,17.245581,0.591485,4.750552,-9.739874,-22.109991,-45.707468
58,-21.494762,2.749289,-2.460365,2.461664,-8.213948,-3.798885,-43.41858
59,-23.78365,7.327066,0.591485,0.172776,-2.873209,7.645556,-17.477847
60,-23.78365,1.986327,-1.697403,0.935739,-0.584321,7.645556,22.959178
61,-26.072538,-8.695152,-1.697403,7.039441,22.304561,6.11963,54.240651
62,-20.731799,-3.354412,-1.697403,10.091292,12.386046,3.067779,36.692508
63,-12.339209,-5.643301,-1.697403,-0.590187,-8.976911,6.11963,-8.322294
64,-8.524395,-4.880338,-3.223328,-5.930926,-12.028762,12.223332,-20.529698
65,1.39412,3.512252,2.117411,-10.508702,-11.265799,9.171481,-4.50748
