,FSx,FSy,FSz,NSx,NSy,NSz,Structy
4,-2e-06,-2e-06,3.8e-05,2.1e-05,-1.9e-05,-2.1e-05,-9e-06
5,-17.981463,4.627369,2.933619,-2.58863,-13.857551,17.641346,6.703364
6,-19.507388,1.575518,7.511395,-0.299742,-11.568663,21.45616,-2.452189
7,-18.744425,1.575518,7.511395,-0.299742,-5.464961,16.115421,-7.792928
8,-18.744425,2.338481,9.800284,-1.062705,2.164667,6.196905,-10.844779
9,-17.981463,2.338481,8.274358,-2.58863,5.216518,-3.72161,-9.318853
10,-17.2185,0.049593,12.089172,-4.114556,5.216518,-11.351238,-0.1633
11,-15.692574,3.101444,15.903985,-7.166407,-0.887184,-17.45494,10.518178
12,-11.877761,11.494034,25.059538,-7.929369,-8.516812,-21.269753,20.436694
13,-10.351835,9.205146,29.637315,-5.640481,-6.990886,-24.321604,12.807066
14,-9.588872,4.627369,30.400277,-1.825667,-0.124222,-25.084567,-5.50404
15,-4.248133,2.338481,28.874352,2.752109,4.453555,-19.743828,-26.866996
16,-3.485171,0.812556,25.059538,6.566923,7.505406,-11.351238,-40.600325
17,3.381494,-5.291146,22.77065,8.855811,5.216518,3.145054,-30.68181
18,7.196308,-2.239295,18.192874,8.855811,-3.176073,16.115421,-3.978114
19,15.588898,4.627369,17.429911,8.855811,-8.516812,25.270974,13.570029
20,16.351861,3.101444,12.089172,5.80396,-7.753849,26.796899,19.673731
21,14.825935,-6.054109,9.037321,6.566923,-6.227923,20.693197,20.436694
22,10.248159,-6.817072,0.644731,4.278034,-0.887184,10.774682,11.281141
23,7.95927,-5.291146,-4.696008,2.752109,4.453555,0.093203,-7.792928
24,4.144457,-6.817072,-9.273785,1.226184,4.453555,-6.773461,-18.474406
25,1.855569,-3.765221,-12.325636,-1.062705,-0.124222,-12.114201,-16.185518
26,1.092606,4.627369,-13.088599,-1.825667,-1.650147,-13.640126,-10.844779
27,0.329643,0.812556,-12.325636,-1.825667,-3.939035,-12.114201,-3.978114
28,-0.43332,-4.528183,-15.377487,-1.062705,-6.227923,-8.299387,-5.50404
29,4.144457,-2.239295,-16.140449,4.278034,6.742443,-2.958648,-7.029965
30,7.95927,-5.291146,-21.481189,5.040997,9.031331,2.382092,-3.215151
31,11.774084,-10.631885,-26.058965,5.040997,4.453555,12.300607,5.940402
32,17.877786,-7.580034,-27.584891,2.752109,-0.124222,22.219123,15.858917
33,23.218525,1.575518,-26.058965,0.463221,-0.887184,23.745048,33.40706
34,24.744451,6.153295,-23.770077,-2.58863,-8.516812,22.219123,38.747799
35,20.166674,0.812556,-20.718226,-8.692332,-11.568663,13.06357,20.436694
36,14.825935,1.575518,-19.1923,-7.166407,-0.124222,4.67098,-7.029965
