,FSx,FSy,FSz,NSx,NSy,NSz,Structy
4,7e-06,3.7e-05,-4.8e-05,-9e-06,5e-06,-1.5e-05,-1e-06
5,-11.791021,-13.250143,6.692327,-3.327714,2.859177,-18.027193,-130.202636
6,-4.161394,-5.620515,2.11455,-7.142527,-1.7186,-24.893858,-58.484138
7,4.994159,-0.279776,-0.174338,-11.720304,-7.822301,-24.893858,26.967688
8,10.334898,1.246149,-7.803965,-11.720304,-6.296376,-18.027193,99.449148
9,15.675638,8.112814,-5.515077,-6.379565,2.096214,-6.582752,124.626918
10,16.4386,6.586889,-6.27804,2.013025,4.385102,10.202428,123.100993
11,11.860824,10.401702,-0.9373,6.590802,8.962879,25.461683,111.656552
12,5.757122,4.298,-0.174338,11.931541,4.385102,37.669086,70.456564
13,-5.687319,-4.857552,2.11455,8.87969,-13.163041,36.143161,-6.602672
14,-14.079909,-13.250143,1.351588,4.301914,-10.874152,24.69872,-78.32117
15,-19.420648,-12.48718,1.351588,4.301914,-1.7186,3.335763,-120.28412
16,-14.842872,-14.013105,4.403439,-1.801788,0.570289,-21.079044,-130.202636
17,-11.791021,-11.724217,1.351588,-6.379565,3.62214,-36.338299,-96.632275
18,-1.872505,-1.805701,-0.174338,-6.379565,4.385102,-37.864224,-29.491554
19,2.705271,-2.568664,-8.566928,-6.379565,-2.481562,-29.471634,25.441763
20,3.468234,-9.435329,-16.196555,-4.853639,-0.192674,-14.21238,56.723235
21,8.808973,8.112814,-16.196555,0.4871,0.570289,2.572801,82.663968
22,11.097861,14.979479,-14.67063,3.538951,-4.770451,14.017242,97.16026
23,4.994159,5.823926,-7.803965,5.827839,-9.348227,19.357981,80.37508
24,-1.109543,3.535038,-7.041002,8.87969,-4.007488,17.069093,38.412129
25,-2.635468,10.401702,1.351588,9.642653,2.859177,8.676502,-14.995262
26,-10.265095,-3.331627,-0.9373,3.538951,5.148065,-3.530901,-69.928579
27,-11.791021,-13.250143,-0.9373,0.4871,4.385102,-10.397566,-100.447089
28,-4.924356,-1.805701,-0.9373,-2.564751,2.096214,-17.264231,-82.898946
29,0.416383,2.009112,-0.174338,-7.142527,0.570289,-18.790156,-39.41007
30,4.231197,-3.331627,-2.463226,-7.90549,-3.244525,-13.449417,-2.024896
31,9.571936,6.586889,0.588625,-9.431416,-5.533413,-6.582752,31.545465
32,11.860824,14.216516,1.351588,-5.616602,-4.007488,4.861689,52.908421
33,5.757122,1.246149,3.640476,-4.090676,-4.007488,15.543167,55.960272
34,1.942308,-8.672366,3.640476,-0.275863,-5.533413,24.69872,53.671384
35,-1.109543,5.823926,11.270103,2.775988,1.333251,26.987608,43.752868
36,-6.450282,-0.279776,11.270103,1.250063,-4.007488,20.120944,14.760284
37,-13.316946,-11.724217,12.796029,1.250063,-5.533413,5.624652,-19.573039
38,-9.502133,-5.620515,14.321954,-2.564751,-0.955637,-13.449417,-40.935995
39,-7.976207,-4.857552,12.796029,-3.327714,4.385102,-31.760523,-53.143399
40,-5.687319,-8.672366,7.45529,-4.853639,2.859177,-41.679038,-49.328586
41,-1.872505,-10.198292,0.588625,-4.853639,-4.007488,-38.627187,-31.01748
42,2.705271,-3.331627,-2.463226,-1.801788,0.570289,-27.945709,-11.943411
43,4.994159,-0.279776,-7.041002,2.775988,-1.7186,-8.87164,-1.261933
44,4.994159,-0.279776,-9.329891,5.827839,-1.7186,10.965391,16.28621
45,4.994159,7.349851,-10.092853,7.353765,-2.481562,25.461683,30.019539
46,2.705271,10.401702,-9.329891,6.590802,-4.770451,29.276496,45.278794
47,-4.161394,2.772075,-7.803965,2.013025,-15.451929,24.69872,64.352862
48,-5.687319,-2.568664,-5.515077,-0.275863,-9.348227,9.439465,58.24916
49,-4.924356,5.823926,-1.700263,-1.801788,5.911028,-7.345715,15.523247
50,-1.109543,8.875777,-0.9373,-0.275863,13.540655,-19.553119,-32.543405
51,-2.635468,-7.909403,-3.989151,-2.564751,12.777692,-23.367932,-56.19525
52,3.468234,-4.09459,-3.989151,-1.801788,7.436953,-17.264231,-56.19525
53,7.283047,-5.620515,-4.752114,-2.564751,1.333251,-8.108678,-47.039697
54,11.097861,-9.435329,-7.041002,-1.038825,-3.244525,4.098726,-30.254517
55,15.675638,-3.331627,-3.989151,-1.801788,-6.296376,13.254279,-9.654523
56,17.201563,9.63874,-2.463226,2.013025,-0.955637,17.832055,13.997322
57,12.623787,0.483187,-3.226189,-0.275863,-3.244525,14.017242,40.701017
58,0.416383,-3.331627,0.588625,-0.275863,-7.822301,7.91354,62.826937
59,-1.872505,5.060963,5.166401,-1.038825,-0.192674,-0.47905,63.589899
60,-6.450282,1.246149,6.692327,-1.801788,-3.244525,-14.21238,49.85657
61,-14.842872,-10.961254,7.45529,-4.090676,-5.533413,-27.182746,19.338061
62,-12.553984,-7.909403,9.744178,-1.038825,5.148065,-34.049411,-24.150815
63,-6.450282,2.009112,9.744178,0.4871,13.540655,-36.338299,-63.824878
64,-4.924356,4.298,9.744178,2.013025,0.570289,-27.945709,-81.373021
65,-0.34658,0.483187,7.45529,2.013025,-2.481562,-8.87164,-71.454505
66,4.994159,2.772075,5.929364,6.590802,-9.348227,8.676502,-40.935995
67,6.520085,0.483187,5.929364,5.064876,-10.874152,17.832055,-2.787859
68,5.757122,-2.568664,2.877513,5.827839,-4.007488,24.69872,40.701017
69,8.808973,10.401702,6.692327,6.590802,7.436953,21.646869,78.086191
70,11.097861,20.320218,9.744178,-1.801788,-0.955637,13.254279,92.582483
