,FSx,FSy,FSz,NSx,NSy,NSz,Structy
4,-3.4e-05,3.6e-05,2.9e-05,4.5e-05,4.7e-05,4.4e-05,2.6e-05
5,-15.180588,2.836086,6.3998,-3.204132,3.782389,9.546608,-13.247925
6,-18.232439,1.310161,9.451651,-4.730057,3.019426,-2.660796,-10.959036
7,-18.232439,2.073124,14.029427,-7.781908,5.308314,-14.105237,-4.855335
8,-14.417625,4.362012,22.422017,-7.018946,3.019426,-17.920051,5.063181
9,-12.128737,8.939788,27.762756,-7.018946,-5.373164,-18.683014,5.826144
10,-11.365775,2.836086,32.340533,-4.730057,-5.373164,-15.631163,-0.277558
11,-9.076886,2.836086,30.051645,-0.915244,-0.032425,-10.290423,-5.618297
12,-4.49911,2.073124,27.762756,3.662533,2.256464,-5.712647,-8.670148
13,-0.684296,-0.978727,23.18498,5.188458,3.782389,-0.371908,-13.247925
14,2.367555,-6.319466,20.896092,5.951421,3.019426,4.205869,-7.907186
15,6.945331,-1.74169,17.844241,6.714384,-2.321313,6.494757,4.300218
16,12.28607,0.547198,15.555353,5.188458,-4.610201,8.783645,0.485405
17,9.997182,-3.267616,11.740539,5.951421,-0.795387,9.546608,-4.855335
18,8.471257,-6.319466,7.162763,4.425495,-0.032425,7.257719,-4.092372
19,6.945331,-5.556504,3.347949,4.425495,1.493501,4.968831,-7.144223
20,4.656443,-9.371317,-1.99279,2.136607,3.019426,1.154018,-10.959036
21,3.130517,-8.608355,-6.570567,0.610682,1.493501,-4.949684,-10.196074
22,8.471257,2.073124,-6.570567,-0.915244,-0.032425,-8.764498,-4.855335
23,9.234219,8.939788,-9.622418,-3.204132,-3.084276,-12.579312,3.537256
24,5.419406,-0.978727,-12.674269,-1.678206,-3.084276,-11.053386,12.692808
25,3.89348,-7.845392,-18.77797,0.610682,-4.610201,-8.764498,14.218734
26,8.471257,-2.504653,-21.066859,2.136607,2.256464,-2.660796,11.166883
27,9.234219,-5.556504,-27.170561,5.188458,12.174979,2.679943,8.115032
28,8.471257,-10.897243,-31.748337,4.425495,6.83424,8.020682,0.485405
29,13.049033,-3.267616,-30.985374,2.89957,0.730538,13.361421,-4.855335
30,16.100884,4.362012,-30.985374,2.136607,-0.795387,17.939198,-0.277558
31,13.049033,0.547198,-29.459449,-2.441169,-4.610201,15.65031,2.774293
32,8.471257,0.547198,-30.222412,-3.967095,-3.084276,11.835496,-1.040521
33,7.708294,3.599049,-28.696486,-1.678206,6.071277,7.257719,1.248367
34,0.078667,-1.74169,-30.222412,-3.204132,3.782389,3.442906,13.455771
35,-3.736147,-0.978727,-27.170561,-4.730057,1.493501,0.391055,15.744659
36,-6.787998,2.836086,-23.355747,-4.730057,3.019426,3.442906,12.692808
37,-6.787998,4.362012,-15.72612,-4.730057,-1.55835,8.783645,16.507622
38,-11.365775,1.310161,-10.38538,-3.967095,-1.55835,14.124384,11.929846
39,-13.654663,-1.74169,-3.518716,-3.204132,2.256464,19.465123,-4.092372
40,-18.232439,-4.793541,-2.755753,-3.967095,-0.032425,17.939198,-17.825701
41,-20.521327,-0.978727,0.296098,-5.49302,1.493501,13.361421,-23.16644
42,-18.232439,5.887937,7.162763,-4.730057,-0.032425,4.968831,-18.588664
43,-20.521327,9.702751,15.555353,-7.781908,-1.55835,-7.238573,-4.855335
44,-22.047253,7.413863,23.947943,-8.544871,0.730538,-17.157088,7.352069
45,-22.047253,7.413863,34.629421,-7.781908,-0.795387,-23.26079,11.929846
46,-19.758365,5.124975,40.733123,-3.967095,0.730538,-20.971902,8.115032
