,FSx,FSy,FSz,NSx,NSy,NSz,Structy
4,-2.6e-05,1.5e-05,-7e-06,4.2e-05,-3.5e-05,2e-05,1.7e-05
5,10.081085,3.367697,-2.795432,3.123563,0.959147,-1.521124,0.753076
6,1.688495,1.841771,-8.136171,-0.69125,-9.722332,-7.624826,-31.291359
7,-8.992983,-8.076744,-10.425059,-4.506064,-18.114922,-16.017416,-61.046906
8,-11.281871,4.893622,-8.136171,-2.217176,-7.433443,-19.069267,-80.883937
9,-12.044834,14.812138,-6.610245,2.360601,10.1147,-22.121118,-83.935788
10,-18.911499,-2.736005,-11.188022,4.649489,12.403588,-17.543341,-58.758018
11,-23.489275,-12.654521,-15.002835,1.597638,2.485072,-5.335937,-1.535812
12,-13.57076,6.419548,-18.054686,0.834675,-5.144555,8.397392,48.819728
13,-7.467058,12.52325,-19.580612,0.834675,-8.959369,14.501094,68.656759
14,-4.415207,3.367697,-22.632463,-1.454213,-10.485294,11.449243,73.234536
15,4.740346,9.471399,-15.002835,0.834675,4.77396,7.634429,80.1012
16,7.792197,18.626952,-11.950984,3.886526,17.744327,0.767765,73.997499
17,5.503309,8.708436,-8.899133,0.071712,6.299886,-4.572975,39.664175
18,0.16257,4.13066,-8.136171,-2.217176,-12.774182,-1.521124,-9.928402
19,0.925532,14.049175,0.256419,0.071712,-5.907518,0.767765,-64.098757
20,-0.600393,4.893622,1.782345,1.597638,0.196184,-2.284086,-114.454297
21,-2.889281,-7.313781,9.411972,1.597638,6.299886,-1.521124,-128.950589
22,1.688495,-2.736005,9.411972,2.360601,13.166551,3.056653,-90.802453
23,10.844048,2.604734,13.226786,2.360601,9.351737,9.160355,-16.795067
24,10.081085,-10.365632,7.123084,0.071712,-2.855667,16.789982,50.345654
25,15.421824,-15.706371,5.597159,-2.980139,-11.248257,20.604796,85.44194
26,20.762564,-3.498968,4.071233,-0.69125,0.196184,16.789982,95.360455
27,22.288489,-1.210079,4.071233,0.834675,18.50729,6.108504,87.730828
28,16.184787,-7.313781,-1.269506,-0.69125,14.692476,-2.284086,62.553058
29,13.132936,1.078809,-0.506543,-3.743101,4.77396,-3.047049,23.641958
30,3.977383,6.419548,-3.558394,-6.03199,-7.433443,-6.0989,-25.95062
31,-5.178169,-0.447117,-4.321357,-6.03199,-19.640847,-9.913714,-72.491347
32,-10.518909,1.078809,-4.321357,-5.269027,-16.588996,-12.202602,-103.009856
33,-10.518909,10.997324,0.256419,2.360601,4.77396,-14.49149,-99.195043
34,-14.333722,4.893622,-4.321357,7.70134,15.455439,-14.49149,-68.676533
35,-17.385573,-3.498968,-5.847282,6.175414,7.825811,-5.335937,-18.320993
36,-12.807797,4.13066,-8.899133,6.175414,-1.329741,9.160355,35.086399
37,-8.23002,13.286213,-7.373208,4.649489,-6.670481,18.315907,77.04935
