-1.8414
-1.0692
-0.45579
-0.046283
0.25977
0.45995
0.59068
0.67743
0.61136
0.17518
-0.17195
-0.27428
-0.33628
-0.32996
-0.23392
-0.11599
0.021578
0.15007
0.14682
0.0017963
-0.11462
-0.1488
-0.16957
-0.15556
-0.062169
-1.7725e-05
-0.024042
-0.081043
-0.16391
-0.31485
-0.40277
-0.33856
-0.21825
-0.14638
-0.10401
-0.058672
0.021151
0.10043
0.093085
-0.031024
-0.11503
-0.037239
0.088934
0.087897
-0.067063
-0.17254
-0.1339
-0.070756
-0.11668
-0.4572
-0.69027
-0.47856
-0.13095
-0.097908
-0.36601
-0.68226
-0.9935
-1.272
-1.2185
-0.60079
-0.17331
-0.30618
-0.52777
-0.5391
-0.32318
-0.17291
-0.17263
-0.17263
-0.17263
-0.17263
-0.17263
-0.13486
-0.071436
-0.062614
-0.093385
-0.11504
-0.11509
-0.11509
-0.11509
-0.11509
-0.11509
-0.059003
0.036292
0.027846
-0.15632
-0.28731
-0.23192
-0.13655
-0.14932
-0.36391
-0.51737
-0.35136
-0.065009
0
0
0
0.073637
0.201
0.21174
0.064408
-0.15901
-0.58719
-1.0985
-1.1189
-0.53869
-0.11704
-0.11509
-0.11509
-0.08251
0.13096
0.28693
0.18201
-0.029818
-0.15752
-0.24547
-0.28752
-0.19757
-0.037878
-0.0040466
-0.04125
-0.10938
-0.43207
-0.92169
-0.96463
-0.47209
-0.065703
0.0083745
0.050482
0.043532
-0.060039
-0.16761
-0.23067
-0.27843
-0.27899
-0.21841
-0.17297
-0.17263
-0.17263
-0.17263
-0.17263
-0.17263
-0.15507
-0.12302
-0.11934
-0.14954
-0.17244
-0.1377
-0.073558
-0.061741
-0.0919
-0.11488
-0.028237
0.13223
0.15192
0.0013475
-0.11398
-0.045982
0.082477
0.098744
-0.021541
-0.11414
0.1942
0.77264
0.8723
0.46852
-0.020477
-0.37484
-0.71277
-1.0852
-1.5605
-1.8385
-1.3145
-0.31712
-0.081075
-0.26069
-0.40111
-0.30953
-0.12193
-0.042615
-0.013033
-0.00013054
-0.010508
-0.038343
-0.073736
-0.13325
-0.17214
-0.16062
-0.13171
-0.10493
-0.075217
-0.057767
-0.10742
-0.20416
-0.22431
-0.17377
-0.11898
-0.091881
-0.070834
-0.047558
-0.017833
-0.00024714
-0.032878
-0.097446
-0.10428
-0.015312
0.056386
-0.0078428
-0.13705
-0.16908
-0.13947
-0.11549
-0.58647
-1.5237
-1.6824
-0.82517
-0.12738
-0.30904
-0.69704
-0.71944
0.018338
0.62189
0.42407
0.0035294
-0.08113
0.21349
0.45572
0.30879
-0.0083047
-0.12819
-0.14922
-0.16873
-0.21576
-0.27287
-0.27454
-0.15709
-0.059563
-0.080175
-0.13762
-0.19128
-0.25077
-0.28701
-0.26523
-0.20782
-0.15415
-0.094661
-0.058282
-0.10438
-0.20165
-0.22389
-0.16546
-0.11623
-0.17718
-0.30692
-0.32978
-0.18399
-0.060507
-0.088406
-0.1533
-0.16958
-0.14048
-0.1157
-0.11509
-0.11509
-0.11509
-0.11509
-0.11509
-0.13034
-0.16281
-0.17263
-0.17263
-0.17263
0.10023
0.68498
0.82152
0.37074
-0.16936
-0.5364
-0.84465
-0.88072
-0.47617
-0.12505
-0.12579
-0.15433
-0.18121
-0.21097
-0.22968
-0.2004
-0.13536
-0.12337
-0.20974
-0.28543
-0.28772
-0.28772
-0.29315
-0.35062
-0.40123
-0.34397
-0.21381
-0.17263
-0.17263
-0.17263
-0.18725
-0.2198
-0.2288
-0.2103
-0.17879
-0.11626
-0.026716
-0.0040647
-0.052207
-0.10856
-0.14089
