,FSx,FSy,FSz,NSx,NSy,NSz,Structy
4,-1e-06,-2.9e-05,-0.0,3.4e-05,-2.2e-05,-6e-06,-2.3e-05
5,-3.773815,-2.495167,-19.321405,2.907181,-2.060874,32.706845,43.525771
6,-7.588629,-0.969241,-15.506591,1.381256,-0.534949,60.173504,56.496138
7,-12.166405,-4.784055,-17.795479,-0.144669,-5.112725,70.092019,51.155398
8,-14.455294,-0.969241,-14.743628,-6.248371,-5.875688,57.884615,32.844293
9,-12.166405,2.845573,-10.928815,-8.53726,-2.823837,29.654994,6.140597
10,-10.64048,8.186312,-7.114001,-12.352073,3.279865,-6.204254,-34.296428
11,-4.536778,5.134461,-1.773262,-13.877999,4.805791,-39.011652,-72.444565
12,0.040998,4.371498,1.278589,-16.166887,4.042828,-56.559795,-78.548267
13,9.196551,10.4752,7.382291,-8.53726,10.14653,-55.796832,-45.740869
14,12.248402,8.186312,5.856365,2.144219,4.042828,-45.115354,-2.251993
15,16.063216,13.527051,5.856365,10.536809,-2.823837,-27.567211,40.47392
16,13.774328,8.186312,5.093403,20.455324,-2.823837,-6.204254,69.466504
17,9.196551,1.319647,2.041552,22.744213,-0.534949,12.869814,62.599839
18,6.907663,1.319647,2.041552,21.98125,-1.297911,27.366106,38.185032
19,0.803961,2.845573,-4.06215,14.351623,-1.297911,29.654994,22.925777
20,-3.773815,-0.206278,-9.402889,5.19607,0.228014,22.025367,-4.540881
21,-10.64048,-0.969241,-9.402889,-2.433558,1.75394,9.055,-46.503832
22,-11.403443,-0.969241,-11.691778,-8.53726,-6.638651,-5.441292,-65.5779
23,-13.692331,-1.732204,-7.876964,-14.640961,-1.297911,-11.544994,-59.474199
24,-12.166405,-0.206278,-13.217703,-13.115036,9.383567,-11.544994,-46.503832
25,-6.825666,0.556684,-7.876964,-13.115036,3.279865,-7.73018,-16.748285
26,-5.299741,-3.258129,-12.45474,-9.300222,7.094679,-4.678329,18.348001
27,0.040998,-4.021092,-9.402889,1.381256,9.383567,-3.152404,38.185032
28,2.329887,-0.969241,-13.217703,4.433107,1.75394,0.66241,53.444287
29,9.196551,5.897424,-7.114001,10.536809,-1.297911,2.951298,64.888728
30,9.196551,12.001125,-7.114001,11.299772,1.75394,9.055,54.207249
31,8.433588,11.238163,-4.06215,11.299772,0.228014,5.240187,24.451703
