,FSx,FSy,FSz,NSx,NSy,NSz,Structy
4,-1.3e-05,7e-06,-4.5e-05,-4.3e-05,-3.8e-05,-2.3e-05,1.5e-05
5,-9.749855,-0.188526,4.120212,-10.24021,0.637461,24.878976,-14.424241
6,-4.409116,-0.951489,8.697988,-7.188359,10.555977,30.982677,27.53871
7,-2.88319,1.3374,13.275764,-10.24021,4.452275,24.116013,58.820182
8,-2.120228,4.38925,13.275764,-10.24021,-4.703278,15.723423,41.272039
9,-2.88319,2.863325,19.379466,-7.951322,1.400424,5.804907,0.072051
10,0.168661,8.204064,18.616504,-1.84762,-4.703278,1.990093,-27.394607
11,0.168661,5.152213,20.142429,-1.084657,-5.466241,0.464168,-55.624229
12,3.220512,12.018878,17.090578,7.307933,-1.651427,5.041944,-57.150154
13,0.931623,9.72999,12.512802,6.54497,-3.940315,-1.82472,-9.846464
14,0.168661,2.100362,6.4091,10.359784,-3.177352,-10.21731,38.983151
15,-1.357265,1.3374,0.305398,12.648672,5.215238,-26.239528,67.975735
16,0.931623,5.152213,-5.035341,13.411635,14.370791,-40.73582,88.575729
17,0.931623,0.574437,-12.664969,9.596821,9.793014,-50.654335,58.057219
18,-0.594302,-7.055191,-14.953857,5.019044,2.926349,-48.365447,-25.105719
19,0.931623,5.915176,-18.768671,2.730156,-5.466241,-33.106192,-80.039036
20,-4.409116,2.100362,-21.057559,5.019044,-2.41439,-8.691385,-96.061254
21,-9.749855,-7.055191,-25.635335,2.730156,-8.518092,17.249348,-83.85385
22,-15.090594,-7.055191,-20.294596,-1.084657,-10.80698,43.953044,-29.683496
23,-15.853557,-7.055191,-18.768671,1.967193,2.163387,53.87156,48.901666
24,-15.090594,-11.632967,-13.427931,-2.610583,3.689312,49.293783,97.731282
25,-13.564669,-6.292228,-10.37608,-9.477248,11.31894,24.116013,98.494244
26,-7.460967,0.574437,-2.746453,-10.24021,0.637461,0.464168,63.397958
27,-6.698004,-3.240377,3.357249,-16.343912,-6.229203,-26.239528,-2.216837
