,FSx,FSy,FSz,NSx,NSy,NSz,Structy
4,-7e-06,4.7e-05,-3e-05,-3.7e-05,-3.5e-05,-1.2e-05,-9e-06
5,-0.608241,0.096095,8.852994,-10.16741,0.653354,16.855526,-14.15986
6,-0.608241,2.384984,10.378919,-16.271112,-2.398497,12.27775,-17.211711
7,-2.134167,6.199797,10.378919,-16.271112,-0.872572,4.648122,-17.974673
8,-5.948981,-9.82242,7.327069,-13.982224,-9.265162,-1.45558,-27.130226
9,-9.000832,-6.007606,9.615957,-16.271112,-13.842938,-4.507431,-46.204295
10,-2.89713,5.436835,10.378919,-9.404447,4.468167,9.225899,-37.811705
11,0.154721,10.777574,9.615957,-7.115559,7.520018,22.959228,11.017911
12,1.680647,3.910909,5.03818,-4.063708,7.520018,26.011079,59.847526
13,-1.371204,9.251648,3.512255,-1.011857,7.520018,18.381452,64.425302
14,-1.371204,-6.007606,0.460404,0.514068,-5.450348,-6.033356,25.514203
15,-2.134167,-10.585383,-2.591447,-1.011857,-5.450348,-27.396313,-30.182077
16,4.732498,8.488686,0.460404,2.802957,5.994093,-34.262977,-60.700587
17,3.969535,5.436835,-6.406261,2.039994,8.282981,-23.581499,-41.626518
18,2.44361,-3.718718,-5.643298,2.039994,-2.398497,-4.507431,1.862358
19,0.917684,0.859058,-9.458112,2.039994,-2.398497,14.566638,30.091979
20,1.680647,1.622021,-10.984037,6.61777,-7.739236,21.433302,33.14383
21,0.154721,0.096095,-14.035888,2.039994,-12.317013,17.618489,24.75124
22,2.44361,2.384984,-14.798851,2.039994,-0.109609,17.618489,11.780873
23,1.680647,0.096095,-17.850702,-1.011857,9.808907,18.381452,1.099395
24,-3.660092,-6.770569,-22.428478,-6.352596,2.942242,19.144414,-3.478381
25,-3.660092,3.147946,-20.902553,-8.641484,-3.16146,15.329601,-13.396897
26,-3.660092,0.859058,-19.376627,-7.115559,-6.976274,6.93701,-36.285779
27,-3.660092,-2.955755,-15.561814,-6.352596,-13.079976,-5.270393,-50.782071
28,-3.660092,-0.666867,-14.798851,-7.878522,-5.450348,-6.796319,-30.94504
29,-2.134167,3.147946,-9.458112,-2.537782,6.757056,3.122197,20.936426
30,-0.608241,1.622021,-10.221074,-4.826671,7.520018,13.040712,62.899377
31,-1.371204,5.436835,-5.643298,3.565919,8.282981,17.618489,70.529004
32,3.206572,6.199797,-3.35441,5.854808,-2.398497,6.174048,33.14383
33,2.44361,-2.955755,-1.065522,8.143696,-6.213311,-15.188909,-30.94504
34,3.206572,0.859058,-1.065522,5.854808,-3.924423,-29.685201,-69.093177
35,5.49546,0.096095,-1.065522,4.328882,3.705205,-29.685201,-43.915407
36,3.206572,0.859058,-2.591447,5.854808,6.757056,-17.477797,-1.189493
37,6.258423,5.436835,-1.065522,8.906659,10.571869,-2.218542,18.647538
38,1.680647,6.199797,-4.117373,8.906659,2.179279,3.122197,20.173463
39,0.917684,4.673872,-1.065522,5.854808,-11.55405,2.359234,14.832724
40,-2.89713,3.910909,-3.35441,2.039994,-4.687385,1.596271,15.595687
41,-0.608241,6.96276,0.460404,-1.011857,3.705205,5.411085,21.699389
42,-2.134167,3.147946,-4.117373,-4.826671,11.334832,10.751824,28.566053
43,-2.89713,6.96276,-1.828484,-5.589633,9.808907,11.514787,11.017911
44,-6.711943,7.725723,-1.065522,-7.878522,2.179279,7.699973,-27.893189
45,-8.237869,-4.481681,4.275218,-7.115559,-16.894789,-3.744468,-60.700587
46,-4.423055,3.910909,8.090031,-10.930373,-13.079976,-9.085207,-63.752438
47,2.44361,10.777574,9.615957,-6.352596,4.468167,-0.692617,-27.130226
48,3.969535,9.251648,7.327069,-7.115559,5.994093,12.27775,32.380867
49,-0.608241,5.436835,7.327069,-4.826671,5.994093,19.144414,70.529004
50,-0.608241,-2.955755,4.275218,-0.248894,2.942242,9.988861,59.084563
51,-0.608241,-7.533532,5.03818,2.039994,-3.16146,-9.085207,8.729022
52,3.969535,1.622021,3.512255,3.565919,-10.028125,-28.922238,-36.285779
53,6.258423,3.910909,-2.591447,1.277031,2.179279,-30.448164,-37.048742
54,3.206572,-2.955755,-8.695149,4.328882,9.808907,-19.766685,-13.396897
55,-1.371204,-8.296495,-12.509963,2.039994,5.994093,-4.507431,0.336432
56,-4.423055,-1.42983,-14.035888,5.854808,-3.924423,5.411085,6.440134
57,-3.660092,-4.481681,-15.561814,5.854808,-6.976274,3.88516,1.099395
58,-2.89713,6.96276,-11.747,5.854808,-7.739236,1.596271,-9.582083
