,FSx,FSy,FSz,NSx,NSy,NSz,Structy
4,-1e-06,3.5e-05,-1e-05,1.3e-05,4e-06,-4.2e-05,-4.4e-05
5,5.727173,1.639692,-9.073788,7.261593,10.68,-29.922506,-24.887946
6,0.386434,0.876729,-18.229341,4.972704,-4.579254,-20.766953,-32.517573
7,-5.717268,-6.752898,-25.096005,5.735667,-13.734807,-4.744735,-14.96943
8,-4.191342,-1.412159,-18.229341,6.49863,0.761485,19.670072,24.704632
9,0.386434,9.26932,-16.703415,9.550481,5.339261,43.321917,52.934254
10,0.386434,3.92858,-16.703415,4.972704,11.442963,52.47747,46.067589
11,-1.902454,6.217469,-17.466378,2.683816,6.102224,45.610805,6.393527
12,-4.954305,5.454506,-14.414527,-6.471737,-12.208882,22.721923,-40.1472
13,-5.717268,-5.226972,-7.547862,-14.101364,-23.653323,-0.166959,-58.458306
14,-0.376529,-2.938084,5.422504,-11.812476,-9.157031,-4.744735,-38.621275
15,7.253099,13.847096,14.578057,-7.234699,10.68,3.647855,-2.762026
16,14.119763,12.321171,17.629908,-1.130998,14.494814,8.988594,23.94167
17,11.067912,2.402655,18.392871,0.394928,4.576298,4.410818,34.623148
18,11.830875,6.217469,16.866945,3.446779,-5.342217,-13.137325,28.519446
19,11.067912,0.113767,16.866945,8.024555,-9.919994,-32.974357,8.682415
20,12.593838,-5.226972,18.392871,10.313443,6.865187,-44.418798,-17.258318
21,13.356801,3.165618,16.103983,13.365294,23.650367,-40.603984,-25.650908
22,12.593838,3.92858,10.000281,11.076406,16.020739,-38.315096,-17.258318
23,8.016061,-1.412159,3.896579,7.261593,-2.290366,-29.922506,-10.391654
24,6.490136,5.454506,-2.970086,7.261593,-3.053329,-23.055841,-11.917579
25,1.91236,2.402655,-11.362676,8.024555,-6.868143,-13.900288,-3.524989
26,-3.42838,0.113767,-10.599713,4.209742,1.524447,5.17378,21.652781
27,-4.954305,0.876729,-12.125639,4.209742,14.494814,24.247849,40.72685
28,-6.480231,-5.226972,-15.17749,-2.656923,11.442963,31.877476,43.015738
29,-6.480231,3.92858,-15.940452,-6.471737,-0.001478,27.2997,19.363893
30,-4.954305,10.795245,-17.466378,-11.049513,-2.290366,15.092296,-24.124983
31,-3.42838,2.402655,-15.17749,-11.812476,-9.157031,2.121929,-59.221269
32,-6.480231,0.113767,-8.310825,-15.62729,-6.868143,-3.981773,-66.087933
33,0.386434,9.26932,0.081765,-11.812476,2.28741,2.884892,-35.569424
34,4.96421,13.084133,3.133616,-7.234699,5.339261,7.462669,4.104638
35,7.253099,8.506357,1.607691,-0.368035,0.761485,5.936743,33.097222
36,8.779024,17.66191,1.607691,1.157891,-1.527404,-7.033623,44.541663
37,4.201248,4.691543,-0.681198,5.735667,-6.10518,-18.478065,32.33426
38,2.675322,-2.938084,3.133616,5.735667,-1.527404,-26.107692,7.156489
39,4.201248,11.558208,9.237318,5.735667,4.576298,-23.818804,-10.391654
40,5.727173,0.876729,5.422504,4.209742,6.102224,-20.766953,-11.154616
41,0.386434,0.876729,3.896579,4.209742,-2.290366,-15.426214,-22.599057
42,-2.665417,0.876729,-2.970086,2.683816,0.761485,-11.6114,-37.095349
43,-8.769119,1.639692,-6.021937,1.157891,-8.394068,0.596004,-20.310169
44,-14.872821,-8.278823,-6.021937,-4.182849,-6.868143,17.381184,14.023154
45,-14.109858,-4.46401,2.370653,-1.89396,6.865187,34.929327,26.230558
46,-12.583932,-3.701047,1.607691,-4.182849,4.576298,39.507103,30.045371
47,-12.583932,-5.226972,-0.681198,-4.945811,1.524447,31.877476,26.230558
48,-11.058007,3.165618,-6.021937,-8.760625,-1.527404,14.329333,2.578713
49,-10.295044,4.691543,-3.733049,-8.760625,-0.764441,-0.929922,-14.206467
50,-8.769119,-8.278823,-0.681198,-11.049513,-9.157031,-9.322512,-14.206467
51,-1.902454,6.980431,6.185467,-7.997662,-5.342217,-7.033623,-11.154616
52,8.779024,19.187835,9.237318,4.209742,10.68,-1.692884,-11.917579
53,12.593838,13.084133,3.133616,8.024555,5.339261,-3.981773,-2.762026
54,9.541987,10.795245,0.081765,8.787518,-7.631105,-18.478065,11.734266
55,8.779024,10.795245,-2.970086,10.313443,-9.157031,-27.633617,12.497228
56,6.490136,-0.649196,-5.258974,9.550481,-3.816292,-36.78917,-0.473138
57,7.253099,-2.938084,2.370653,13.365294,6.102224,-31.448431,0.289825
58,11.067912,10.795245,0.081765,10.313443,16.020739,-23.818804,17.837968
59,8.779024,8.506357,-2.970086,12.602332,10.68,-19.241027,14.786117
60,6.490136,6.217469,-8.310825,6.49863,-4.579254,-19.241027,-11.154616
61,-3.42838,1.639692,-12.125639,-1.130998,-22.127397,-16.189176,-24.124983
62,-10.295044,-7.515861,-10.599713,-2.656923,-12.208882,0.596004,-21.836095
63,-11.82097,-0.649196,0.844728,-1.89396,12.968888,25.010811,-18.021281
64,-7.243193,-1.412159,7.711392,-1.89396,15.257777,41.033029,-3.524989
65,-6.480231,4.691543,9.237318,-6.471737,10.68,37.218215,26.99352
66,-10.295044,3.165618,10.763243,-8.760625,-0.764441,20.433035,31.571297
67,-14.109858,-4.46401,14.578057,-14.101364,-16.023696,-1.692884,8.682415
68,-11.82097,-7.515861,22.207684,-14.864327,-12.971845,-14.663251,1.052787
69,-3.42838,7.743394,29.837312,-6.471737,14.494814,-9.322512,8.682415
70,4.96421,17.66191,35.178051,0.394928,12.205926,-3.981773,-6.57684
71,6.490136,14.610059,26.022498,-1.130998,6.865187,-3.981773,-27.939797
72,3.438285,4.691543,17.629908,6.49863,-6.10518,-14.663251,-21.836095
73,1.149397,6.980431,10.763243,7.261593,-5.342217,-29.159543,-13.443505
74,1.149397,1.639692,2.370653,10.313443,-1.527404,-38.315096,-27.176834
75,1.91236,0.113767,0.081765,11.839369,12.968888,-32.211394,-28.702759
76,3.438285,2.402655,-4.496011,9.550481,5.339261,-23.818804,10.971303
77,0.386434,3.165618,-15.17749,4.972704,-13.734807,-8.559549,52.934254
78,-0.376529,-1.412159,-22.807117,4.209742,-15.260733,5.936743,50.645365
79,-4.954305,4.691543,-27.384893,5.735667,-14.49777,19.670072,26.230558
80,-6.480231,-0.649196,-28.910819,1.920853,-12.971845,40.270066,-3.524989
81,-8.769119,-7.515861,-23.57008,-2.656923,-3.816292,56.292284,-35.569424
82,-4.954305,-5.226972,-13.651564,-7.997662,2.28741,64.684874,-49.302753
83,-2.665417,-5.989935,-13.651564,-12.575439,-8.394068,53.240433,-37.858312
84,-1.902454,0.876729,-12.888601,-14.101364,-0.764441,31.877476,-21.073132
85,3.438285,8.506357,-2.970086,-11.812476,2.28741,4.410818,-8.865728
86,-1.902454,-3.701047,0.844728,-13.338401,-0.764441,-18.478065,2.578713
87,2.675322,-4.46401,10.763243,-14.101364,-2.290366,-26.870655,27.756483
88,6.490136,4.691543,16.866945,-7.997662,6.102224,-26.107692,58.274993
89,11.067912,13.847096,16.866945,0.394928,10.68,-26.870655,59.800918
90,11.830875,6.980431,7.711392,8.024555,6.102224,-32.211394,30.045371
91,4.201248,2.402655,3.133616,10.313443,3.813336,-38.315096,0.289825
92,0.386434,-0.649196,-1.44416,17.180108,3.050373,-39.078058,-34.806461
93,-2.665417,-13.619563,-0.681198,12.602332,5.339261,-29.922506,-67.613859
94,3.438285,3.165618,-4.496011,14.128257,3.813336,-16.189176,-59.984232
95,3.438285,8.506357,-12.125639,6.49863,5.339261,0.596004,-17.258318
96,0.386434,4.691543,-22.044154,8.024555,-10.682956,11.277482,23.178707
97,-8.006156,-5.226972,-31.96267,-3.419886,-16.786658,21.958961,46.067589
98,-14.109858,-5.989935,-27.384893,-0.368035,-21.364435,31.877476,46.830552
99,-11.82097,0.113767,-22.044154,-7.997662,-12.971845,47.899694,36.149073
100,-4.954305,-0.649196,-13.651564,-5.708774,-1.527404,54.766358,11.734266
101,1.91236,6.217469,-9.836751,-11.812476,6.865187,49.425619,-18.784244
102,2.675322,0.876729,-7.547862,-9.523588,-0.001478,26.536737,-34.043499
103,1.91236,-2.938084,-4.496011,-13.338401,-3.053329,-3.981773,-41.673126
104,5.727173,-1.412159,4.659541,-8.760625,-2.290366,-30.685468,-46.250902
105,11.067912,1.639692,16.103983,-4.945811,-3.816292,-46.707686,-22.599057
106,20.223465,17.66191,24.496573,-0.368035,1.524447,-47.470649,30.808334
107,22.512353,17.66191,23.73361,11.839369,16.020739,-37.552133,64.378695
108,19.460502,5.454506,19.918796,16.417145,13.731851,-31.448431,55.223142
109,7.253099,-0.649196,10.763243,20.994922,8.391112,-32.211394,10.20834
110,1.91236,-3.701047,7.711392,20.994922,5.339261,-38.315096,-45.48794
111,-3.42838,-5.226972,7.711392,18.706034,10.68,-41.366947,-69.139784
112,-2.665417,-5.989935,7.711392,9.550481,9.917038,-31.448431,-39.384238
113,-4.954305,4.691543,3.896579,4.209742,4.576298,-17.715102,17.837968
114,-8.769119,-2.938084,-6.021937,-1.89396,2.28741,-0.166959,47.593514
115,-14.109858,-4.46401,-14.414527,-5.708774,-9.157031,8.988594,26.230558
116,-14.872821,-7.515861,-15.940452,-7.997662,-16.786658,19.670072,1.052787
117,-17.161709,-5.989935,-12.125639,-11.049513,-19.075546,30.351551,-3.524989
118,-11.82097,-5.989935,-7.547862,-10.28655,-6.868143,44.847843,-12.680542
119,-5.717268,-7.515861,-4.496011,-9.523588,-0.764441,54.766358,-11.917579
