,FSx,FSy,FSz,NSx,NSy,NSz,Structy
4,-1.5e-05,3.7e-05,4.1e-05,-1.3e-05,-3e-05,-4.7e-05,2e-06
5,7.714571,10.337505,3.320407,-3.675303,7.389868,-33.234122,75.870011
6,7.714571,-1.869899,-0.494407,-5.964192,9.678756,-38.574861,87.314452
7,6.188646,-5.684713,-8.124034,-9.779005,6.626905,-38.574861,74.344085
8,0.847906,-16.366191,-12.701811,-7.490117,4.338017,-34.760048,33.90706
9,0.847906,-14.077303,-17.279587,-5.201229,3.575054,-23.315607,-7.292928
10,1.610869,-11.788415,-17.279587,3.191361,-1.765685,-10.34524,-40.100325
11,2.373832,-1.869899,-19.568475,3.954324,-1.002722,7.202903,-72.907723
12,2.373832,5.759728,-18.04255,9.295063,-0.239759,26.276971,-91.218829
13,-2.203945,-0.343974,-19.568475,4.717287,-4.054573,41.536226,-69.092909
14,-1.440982,-0.343974,-16.516624,6.243212,-13.210126,43.825114,-24.841071
15,-3.72987,5.759728,-9.64996,-0.623453,-9.395312,40.773263,22.462619
16,3.899757,9.574542,-2.783295,0.902473,-0.239759,27.802897,57.558905
17,4.66272,6.522691,0.268556,-8.25308,-1.765685,10.254754,73.581122
18,6.951608,1.944915,2.557444,-9.779005,2.049129,-5.767464,75.870011
19,9.240496,11.100467,4.846332,-12.067894,5.10098,-19.500793,60.610756
20,11.529385,-1.869899,4.08337,-11.304931,-1.002722,-31.708197,17.884843
21,11.529385,-0.343974,9.424109,-5.964192,-2.528648,-36.285973,-33.233661
22,15.344198,11.100467,8.661146,0.13951,2.812092,-33.997085,-66.804021
23,12.292347,1.181952,6.372258,7.006175,11.204682,-24.841532,-79.774388
24,8.477534,-2.632862,3.320407,8.5321,3.575054,-16.448942,-69.855872
25,4.66272,0.418989,0.268556,8.5321,2.049129,-6.530426,-32.470698
26,1.610869,6.522691,-0.494407,11.583951,5.10098,2.625126,10.255215
27,0.084944,1.181952,-2.020332,13.872839,-5.580498,7.202903,45.351501
28,0.847906,9.574542,0.268556,10.820989,-2.528648,14.83253,71.292234
29,4.66272,11.100467,-0.494407,5.480249,-10.158275,23.988083,71.292234
30,-3.72987,-4.92175,-2.783295,-4.438266,-13.973089,33.143636,43.825576
31,1.610869,-2.632862,-3.546258,-8.25308,-6.343461,40.773263,13.307066
32,1.610869,-5.684713,-4.30922,-9.779005,3.575054,34.669561,-12.633667
33,3.899757,-6.447676,-3.546258,-10.541968,10.441719,19.410307,-40.100325
34,4.66272,-2.632862,-2.020332,-12.067894,6.626905,-6.530426,-50.781804
35,9.240496,1.181952,0.268556,-15.882707,-2.528648,-27.13042,-42.389214
36,9.240496,9.574542,4.846332,-12.830856,2.812092,-39.337824,-22.552182
37,7.714571,8.048616,1.794481,-7.490117,5.863943,-35.52301,3.388551
38,4.66272,4.996765,0.268556,-2.149378,1.286166,-30.945234,23.225582
39,2.373832,4.996765,-2.020332,7.006175,2.049129,-16.448942,28.566321
