,FSx,FSy,FSz,NSx,NSy,NSz,Structy
4,1e-06,2.5e-05,-3.8e-05,-3.2e-05,-4e-05,3.1e-05,-1.1e-05
5,-15.283954,-2.515233,-21.208926,-1.135706,3.385334,-2.305456,-141.335112
6,-13.758028,-0.226344,-20.445963,1.916145,1.096446,-6.883233,-116.920304
7,-9.943214,-1.75227,-21.971889,3.44207,6.437185,-6.883233,-63.512912
8,-5.365438,-0.226344,-20.445963,6.493921,6.437185,-6.12027,3.627808
9,0.738264,11.981059,-16.63115,5.730959,3.385334,1.509357,53.983349
10,3.790115,11.981059,-13.579299,5.730959,-3.481331,6.850096,76.109268
11,6.841966,9.692171,-8.238559,2.679108,-11.110958,9.138985,81.450008
12,6.079003,11.218097,-2.89782,1.916145,-7.296144,8.376022,64.664827
13,5.31604,6.64032,0.154031,-1.898669,0.333483,4.561208,30.331504
14,3.027152,4.351432,2.442919,-3.424594,8.726073,1.509357,13.546324
15,1.501227,2.825506,7.020695,-4.187557,11.014961,-3.831382,17.361138
16,1.501227,11.218097,14.650323,-4.95052,9.489036,-9.172121,7.442622
17,1.501227,2.825506,18.465136,-4.95052,-4.244294,-14.51286,-33.757366
18,-0.787662,-3.278195,24.568838,-5.713483,-15.688735,-12.986935,-82.586981
19,3.790115,1.299581,23.805876,-3.424594,-12.636884,2.27232,-118.446229
20,7.604929,2.062544,26.094764,3.44207,0.333483,21.346388,-114.631416
21,6.079003,-6.330046,19.228099,6.493921,1.096446,31.264904,-50.542546
22,4.553078,-10.907823,16.176248,7.256884,-1.192443,29.738979,47.879647
23,-0.787662,-15.485599,11.598472,8.782809,2.622371,18.294537,123.412958
24,-0.787662,-16.248562,7.020695,6.493921,0.333483,-2.305456,149.353691
25,-0.024699,-6.330046,3.968844,0.390219,-1.192443,-16.801748,129.51666
26,1.501227,-3.278195,-2.89782,-4.95052,1.096446,-19.853599,70.768529
27,-2.313587,-0.989307,-8.238559,-8.002371,-2.718368,-18.327674,-6.290707
28,-4.602475,-6.330046,-9.001522,-9.528296,-8.059107,-13.749897,-67.327726
29,-8.417289,-7.093009,-12.816336,-6.476445,3.385334,-7.646196,-106.238826
30,-6.128401,-4.041158,-12.816336,-1.898669,3.385334,-8.409158,-126.83882
31,-3.839512,2.825506,-11.29041,1.153182,8.726073,-6.12027,-117.683267
32,-0.787662,5.114395,-12.053373,4.967996,11.777924,-2.305456,-68.853652
33,-1.550624,2.825506,-11.29041,4.967996,4.148297,1.509357,-0.187005
34,-1.550624,5.114395,-7.475597,3.44207,-8.82207,6.087134,57.798163
35,3.027152,7.403283,-1.371895,3.44207,-8.059107,8.376022,99.761113
36,6.079003,7.403283,0.916993,3.44207,-5.770219,3.798245,111.968517
37,9.130854,10.455134,3.205882,-0.372743,-3.481331,-2.305456,87.553709
38,7.604929,11.218097,4.731807,-2.661632,11.777924,-8.409158,53.220386
39,3.790115,2.062544,5.49477,-0.372743,12.540887,-11.461009,30.331504
40,0.738264,-1.75227,10.072546,-4.95052,1.096446,-14.51286,-11.631446
41,3.027152,2.062544,16.939211,-2.661632,-10.347995,-10.698047,-78.772167
42,4.553078,3.588469,20.754025,-4.187557,-9.585033,-2.305456,-139.046223
43,4.553078,-2.515233,19.991062,0.390219,-9.585033,10.66491,-163.461031
44,4.553078,-3.278195,19.991062,-0.372743,-2.718368,19.820463,-131.416596
45,2.264189,-9.381897,16.176248,5.730959,0.333483,26.687128,-34.520328
46,1.501227,-10.907823,13.88736,6.493921,2.622371,25.924165,94.420374
47,-0.024699,-10.14486,9.309584,6.493921,-5.007256,17.531575,185.21294
48,-2.313587,-9.381897,1.679956,1.153182,-5.770219,11.427873,195.894418
49,-3.07655,-8.618935,-2.89782,-1.135706,-5.007256,9.901947,137.146287
50,-5.365438,-4.804121,-9.764485,-5.713483,-6.533182,6.087134,38.724094
51,-7.654326,-4.041158,-13.579299,-8.765333,-6.533182,-0.016568,-61.224024
52,-12.232103,-3.278195,-18.920038,-8.002371,1.096446,-7.646196,-123.024006
53,-12.995065,-4.041158,-20.445963,-5.713483,4.148297,-17.564711,-138.283261
54,-14.520991,-4.041158,-22.734851,-3.424594,8.726073,-23.668413,-123.786969
55,-12.995065,-2.515233,-24.260777,0.390219,17.118663,-20.616562,-83.349944
56,-9.943214,6.64032,-20.445963,2.679108,9.489036,-13.749897,-16.972185
57,-5.365438,11.981059,-18.157075,4.205033,4.911259,-6.883233,45.590759
58,-5.365438,4.351432,-13.579299,4.967996,-3.481331,-4.594345,85.264821
59,-2.313587,4.351432,-8.238559,6.493921,-6.533182,-0.779531,102.812964
