,FSx,FSy,FSz,NSx,NSy,NSz,Structy
4,5e-06,-4e-06,3e-05,-3.4e-05,9e-06,-2.7e-05,4.5e-05
5,2.048369,-1.400975,-7.172862,-9.526517,12.358804,41.436617,25.73322
6,1.285406,-15.134304,-7.172862,-2.659853,15.410655,41.436617,-49.800091
7,4.337257,-8.267639,-5.646937,-4.948741,16.173618,24.651436,-81.081563
8,8.152071,8.517541,-3.358049,-1.133927,10.832879,7.103294,-56.666756
9,6.626146,-2.163938,-6.4099,-4.185778,3.966214,-17.311514,-38.35565
10,5.10022,2.413839,-4.121011,-2.659853,-4.426376,-26.467067,-16.229731
11,2.811332,12.332354,-4.121011,-2.659853,-0.611562,-22.652253,28.785071
12,-3.29237,7.754578,-1.06916,3.443849,4.729177,-7.392998,59.30358
13,-5.581258,1.650876,0.456765,4.206812,1.677326,1.762554,56.251729
14,-2.529407,3.176802,1.982691,5.732737,0.914363,4.051443,34.888773
15,-4.818296,4.702727,-2.595086,7.258663,9.306953,-6.630036,1.318412
16,-6.344221,-8.267639,-7.172862,0.391998,7.781028,-16.548551,-33.777874
17,-6.344221,-9.793565,-5.646937,-2.659853,6.255102,-19.600402,-54.377867
18,-1.766445,-6.741714,-5.646937,-8.763555,0.914363,-13.4967,-60.481569
19,2.048369,5.46569,-5.646937,-10.28948,-2.90045,2.525517,-39.118613
20,4.337257,1.650876,-7.935825,-10.28948,-12.818966,20.07366,-0.207513
21,2.811332,0.124951,-6.4099,-11.815406,-17.396742,39.147728,34.888773
22,1.285406,6.991615,-2.595086,-7.237629,-10.530078,53.64402,60.066543
23,-2.529407,-5.215789,-2.595086,-3.422816,6.255102,58.221797,45.570251
24,-5.581258,-9.030602,0.456765,-0.370965,12.358804,49.066244,5.133226
25,-1.766445,0.124951,3.508616,-4.948741,10.069916,24.651436,-20.807507
26,3.574295,7.754578,1.982691,-4.948741,0.151401,-4.341148,-33.014911
27,6.626146,2.413839,-0.306198,-8.763555,-5.189339,-33.333732,-41.407501
28,5.10022,10.806429,-7.935825,-4.185778,-2.90045,-42.489284,-18.518619
29,5.10022,10.806429,-9.461751,-2.659853,5.49214,-39.437433,22.681369
30,2.048369,3.939764,-7.172862,5.732737,13.121767,-26.467067,43.281363
31,2.811332,3.176802,-7.172862,7.258663,13.121767,-18.074477,51.673953
32,2.811332,4.702727,-7.935825,10.310514,9.306953,-15.022626,42.5184
33,-1.766445,-1.400975,-8.698788,9.547551,9.306953,-19.600402,-3.259364
34,-3.29237,-4.452826,-6.4099,7.258663,7.781028,-16.548551,-51.326016
35,-4.055333,-6.741714,-3.358049,4.206812,6.255102,-11.207812,-72.688973
36,-4.055333,-1.400975,-1.832123,-1.133927,-3.663413,2.525517,-65.822308
37,0.522444,7.754578,3.508616,-4.948741,-7.478227,17.784772,-26.148246
38,2.048369,7.754578,4.271579,-8.763555,-18.159705,33.044027,29.548034
39,1.285406,2.413839,6.560467,-12.578368,-26.552295,43.725505,65.407282
40,0.522444,8.517541,11.901206,-10.28948,-4.426376,57.458834,73.03691
41,1.285406,-1.400975,12.664169,-3.422816,13.121767,57.458834,43.281363
42,2.048369,-8.267639,16.478983,-5.711704,11.595842,41.436617,-14.703805
43,2.811332,-2.163938,17.241945,-9.526517,7.781028,8.629219,-55.903793
44,8.152071,-2.163938,15.71602,-11.052443,-3.663413,-21.88929,-67.348234
45,9.677996,3.176802,8.086392,-13.341331,-1.374525,-49.355949,-52.088979
46,11.203922,13.85828,6.560467,-4.948741,5.49214,-52.4078,4.370263
47,6.626146,15.384205,0.456765,1.154961,11.595842,-41.726322,57.014692
48,7.389108,3.176802,2.745653,9.547551,13.88473,-27.23003,59.30358
49,6.626146,6.228653,5.034541,14.88829,14.647693,-15.785589,50.91099
50,9.677996,9.280503,1.219728,16.414216,1.677326,-15.785589,39.466549
51,6.626146,-0.638012,-4.121011,14.88829,4.729177,-18.074477,-14.703805
52,5.10022,-2.163938,-1.832123,13.362365,9.306953,-18.83744,-71.163048
53,8.152071,-2.163938,-1.06916,6.4957,3.966214,-12.733738,-90.237116
54,9.677996,0.887913,-2.595086,1.154961,-2.137488,-2.815222,-79.555638
55,11.966885,9.280503,-1.832123,-3.422816,-1.374525,11.68107,-25.385283
56,11.203922,10.043466,-6.4099,-5.711704,-17.396742,22.362548,55.488767
57,6.626146,-4.452826,-6.4099,-12.578368,-27.315258,34.569952,108.896158
58,2.811332,-1.400975,-4.121011,-8.000592,-4.426376,47.540319,108.133196
59,2.811332,-5.978751,-2.595086,-2.659853,6.255102,45.25143,50.91099
60,-1.766445,-12.082453,-1.832123,-7.237629,5.49214,31.518101,-24.622321
61,3.574295,-4.452826,5.034541,-7.237629,6.255102,4.051443,-64.296383
62,7.389108,1.650876,3.508616,-11.052443,-1.374525,-21.126328,-86.422302
63,8.915034,2.413839,0.456765,-11.815406,-4.426376,-42.489284,-83.370451
64,9.677996,3.939764,0.456765,-6.474666,3.203251,-36.385582,-41.407501
65,11.203922,11.569392,4.271579,2.680886,7.781028,-18.83744,7.422114
66,14.255773,3.176802,5.797504,11.073477,12.358804,-2.815222,51.673953
67,13.49281,2.413839,4.271579,11.836439,3.203251,3.28848,88.296164
68,14.255773,1.650876,-2.595086,8.021626,3.966214,-2.815222,79.903574
69,9.677996,-2.9269,-7.935825,8.021626,2.440289,-11.970775,40.992475
70,8.152071,-5.978751,-8.698788,5.732737,13.121767,-17.311514,-2.496401
71,8.152071,-0.638012,-7.935825,1.917924,7.018065,-15.785589,-45.985277
72,7.389108,4.702727,-9.461751,-3.422816,-0.611562,-7.392998,-65.059346
73,6.626146,6.228653,-9.461751,-4.948741,-18.159705,4.051443,-55.14083
74,2.811332,12.332354,-4.121011,-8.000592,-31.130072,20.836623,-39.118613
75,-0.240519,5.46569,-5.646937,-2.659853,-11.293041,38.384766,-19.281582
76,-7.870146,-4.452826,-4.121011,4.206812,3.966214,47.540319,3.607301
77,-9.396072,-2.9269,0.456765,2.680886,13.88473,39.147728,11.999891
78,-8.633109,-8.267639,4.271579,0.391998,10.832879,21.599586,36.414698
79,-4.818296,0.124951,12.664169,-8.000592,-2.90045,-5.867073,73.03691
80,-0.240519,8.517541,15.71602,-13.341331,-13.581929,-24.941141,69.985059
81,-1.766445,7.754578,15.71602,-14.867257,-2.137488,-27.992992,39.466549
82,-1.003482,3.939764,17.241945,-7.237629,-2.90045,-21.88929,5.896189
83,-0.240519,6.991615,23.345647,-4.185778,12.358804,-4.341148,-36.066762
84,2.048369,4.702727,21.056759,3.443849,12.358804,0.236629,-71.163048
85,0.522444,-5.978751,13.427132,1.154961,-2.137488,0.999592,-70.400085
86,2.048369,3.939764,8.086392,-1.89689,-2.137488,-8.155961,-49.800091
87,1.285406,2.413839,1.982691,1.154961,10.069916,-8.918924,-16.229731
88,-1.003482,-8.267639,-6.4099,-3.422816,-7.478227,-8.918924,16.577667
89,-0.240519,1.650876,-6.4099,-4.185778,-7.478227,-0.526334,38.703587
90,0.522444,5.46569,-9.461751,-1.133927,-7.478227,7.866256,45.570251
91,-0.240519,0.887913,-10.224713,-4.948741,-20.448593,13.206995,49.385065
92,-4.055333,1.650876,-10.224713,-6.474666,-11.293041,20.07366,30.310996
93,-4.055333,3.176802,-11.750639,0.391998,0.914363,29.229213,-7.074178
94,-8.633109,-12.082453,-13.276564,-1.133927,11.595842,28.46625,-42.933426
95,-9.396072,-15.134304,-11.750639,-1.133927,9.306953,21.599586,-56.666756
96,-4.055333,6.228653,-5.646937,-7.237629,6.255102,6.340331,-19.281582
97,0.522444,-4.452826,-6.4099,-8.763555,-12.056003,-11.970775,18.866555
98,-3.29237,2.413839,-3.358049,-13.341331,-14.344891,-19.600402,16.577667
99,1.285406,10.806429,-0.306198,-8.763555,-5.952301,-16.548551,18.103593
100,-1.766445,5.46569,3.508616,-3.422816,7.018065,-2.052259,31.836922
101,0.522444,-2.163938,4.271579,3.443849,7.781028,4.814405,11.999891
102,2.048369,5.46569,6.560467,4.206812,4.729177,2.525517,-4.022327
103,4.337257,6.991615,4.271579,3.443849,-5.189339,-17.311514,-2.496401
104,2.811332,-1.400975,0.456765,2.680886,3.966214,-27.23003,-12.414917
105,5.10022,-0.638012,0.456765,6.4957,5.49214,-37.911508,-23.096395
106,5.10022,3.176802,-2.595086,3.443849,7.018065,-37.911508,-18.518619
107,0.522444,-1.400975,-6.4099,4.969775,5.49214,-32.570769,-19.281582
108,2.811332,-2.163938,-9.461751,4.206812,-7.478227,-21.88929,-10.126029
109,-1.003482,-1.400975,-11.750639,3.443849,-19.685631,-3.578185,20.392481
110,-7.107184,-2.9269,-11.750639,4.969775,-5.952301,20.836623,22.681369
111,-10.921997,-2.9269,-12.513601,6.4957,-1.374525,47.540319,-0.207513
112,-12.447923,-12.845416,-11.750639,2.680886,3.203251,61.273648,-23.096395
113,-10.921997,-5.978751,-10.224713,-1.133927,3.203251,58.221797,-30.726023
114,-7.107184,-2.163938,-6.4099,-8.763555,-9.767115,36.85884,-1.733439
115,-2.529407,0.124951,-7.172862,-17.919108,-22.737482,4.814405,31.073959
116,0.522444,4.702727,-1.06916,-17.919108,-7.478227,-13.4967,37.940624
117,2.048369,5.46569,1.219728,-13.341331,-0.611562,-19.600402,44.807288
118,5.863183,6.991615,7.32343,-9.526517,9.306953,-16.548551,37.940624
119,8.152071,0.887913,11.138243,-1.89689,10.832879,-18.074477,1.318412
120,11.966885,13.85828,13.427132,1.154961,3.203251,-22.652253,-22.333432
121,12.729847,6.228653,10.375281,8.784588,-8.24119,-33.333732,-33.014911
122,10.440959,0.124951,8.086392,10.310514,7.781028,-40.200396,-44.459352
123,9.677996,-0.638012,3.508616,17.940141,14.647693,-35.62262,-42.170464
124,8.915034,3.176802,0.456765,16.414216,10.832879,-31.044843,-30.726023
125,8.152071,2.413839,-6.4099,12.599402,2.440289,-20.363365,-1.733439
126,2.048369,-3.689863,-10.224713,9.547551,-12.818966,-10.444849,43.281363
127,-1.003482,0.124951,-10.224713,2.680886,-19.685631,8.629219,61.592469
128,-7.870146,-5.215789,-9.461751,1.154961,-11.293041,29.229213,34.12581
129,-10.159035,-13.608379,-5.646937,0.391998,3.966214,53.64402,-2.496401
130,-12.447923,-12.845416,-2.595086,-4.948741,10.069916,56.695871,-29.96306
131,-9.396072,-6.741714,4.271579,-10.28948,2.440289,47.540319,-30.726023
132,-5.581258,1.650876,8.086392,-16.393182,-15.107854,26.177362,-13.940842
133,-2.529407,5.46569,12.664169,-20.207996,-16.63378,10.155144,6.659152
134,-3.29237,8.517541,15.71602,-18.68207,-10.530078,4.051443,23.444332
135,-1.003482,7.754578,22.582684,-14.867257,-12.056003,9.392182,29.548034
136,0.522444,0.124951,24.10861,-9.526517,-5.952301,11.68107,15.051742
137,2.811332,1.650876,22.582684,-0.370965,2.440289,6.340331,-0.970476
138,6.626146,3.939764,19.530833,4.206812,-5.952301,-15.785589,-4.022327
139,5.863183,3.939764,14.190094,11.836439,3.966214,-37.148545,2.081375
140,6.626146,-4.452826,10.375281,15.651253,19.225469,-52.4078,-10.126029
141,2.048369,-5.978751,3.508616,15.651253,14.647693,-62.326316,-27.674172
142,5.863183,1.650876,-1.832123,10.310514,3.203251,-56.985576,-24.622321
143,5.10022,0.887913,-7.935825,12.599402,-1.374525,-44.01521,-7.83714
144,3.574295,4.702727,-14.039527,11.836439,-4.426376,-24.178179,12.762853
145,-1.766445,3.176802,-14.039527,10.310514,-15.107854,-0.526334,20.392481
146,-10.159035,-6.741714,-12.513601,6.4957,-2.137488,32.281064,16.577667
147,-12.447923,-8.267639,-6.4099,5.732737,3.966214,55.169946,-4.78529
148,-10.921997,-8.267639,-1.06916,-4.185778,7.018065,64.325499,-13.17788
149,-7.107184,3.176802,5.797504,-11.052443,-7.478227,56.695871,-1.733439
150,-1.766445,4.702727,11.138243,-19.445033,-10.530078,36.85884,6.659152
151,-1.766445,0.124951,14.190094,-24.022809,-17.396742,16.258846,11.999891
152,0.522444,5.46569,21.056759,-27.07466,-18.159705,0.236629,15.051742
153,5.863183,5.46569,24.871573,-21.733921,-7.478227,-4.341148,1.318412
154,8.915034,4.702727,26.397498,-9.526517,8.543991,-5.10411,-21.57047
155,10.440959,3.939764,21.819722,-1.89689,3.966214,-12.733738,-20.807507
156,11.203922,3.939764,13.427132,4.206812,-2.137488,-22.652253,-0.207513
157,4.337257,-2.9269,7.32343,12.599402,7.781028,-32.570769,13.525816
158,4.337257,-6.741714,0.456765,19.466067,11.595842,-41.726322,11.999891
159,3.574295,-2.9269,-6.4099,17.177178,9.306953,-43.252247,5.133226
160,2.811332,-3.689863,-14.039527,18.703104,4.729177,-37.911508,-3.259364
161,3.574295,8.517541,-18.617303,15.651253,-1.374525,-28.755955,0.55545
162,-2.529407,-7.504677,-27.009893,9.547551,-15.870817,-16.548551,9.711003
163,-7.107184,-2.9269,-27.009893,4.969775,-11.293041,8.629219,-7.074178
164,-7.870146,0.124951,-22.432117,6.4957,3.966214,33.806989,-25.385283
165,-7.107184,-6.741714,-20.143229,1.154961,11.595842,52.881058,-23.096395
166,-6.344221,-9.030602,-16.328415,-8.000592,12.358804,51.355132,-10.126029
167,-5.581258,0.887913,-11.750639,-15.630219,-2.137488,36.85884,7.422114
168,-1.766445,5.46569,-6.4099,-24.785772,-14.344891,13.206995,31.073959
169,-3.29237,-2.9269,0.456765,-23.259847,-12.818966,0.236629,40.229512
170,2.048369,8.517541,8.086392,-20.970958,-3.663413,-0.526334,26.496183
171,3.574295,13.095317,14.953057,-11.815406,-5.952301,6.340331,-7.074178
172,5.863183,4.702727,16.478983,-4.948741,0.914363,9.392182,-30.726023
173,5.10022,2.413839,19.530833,4.206812,-5.952301,1.762554,-29.200097
174,4.337257,7.754578,15.71602,6.4957,-9.004152,-11.970775,-13.940842
175,5.10022,8.517541,14.190094,14.125327,3.966214,-28.755955,-8.600103
176,5.10022,-3.689863,11.901206,17.177178,18.462506,-35.62262,-6.311215
177,5.863183,5.46569,9.612318,14.125327,9.306953,-47.067061,-10.126029
178,2.811332,6.991615,2.745653,9.547551,-4.426376,-49.355949,-6.311215
179,-0.240519,0.124951,-3.358049,6.4957,-5.189339,-46.304098,24.207295
180,-5.581258,-1.400975,-8.698788,4.206812,-6.715264,-27.23003,34.888773
181,-10.921997,-5.978751,-10.224713,1.917924,-5.189339,5.577368,15.051742
182,-11.68496,0.887913,-7.172862,2.680886,7.781028,43.725505,-0.970476
183,-10.921997,-9.030602,-2.595086,-1.89689,10.069916,66.614387,-6.311215
184,-9.396072,-9.793565,-2.595086,-9.526517,-9.004152,68.140312,-9.363066
185,-5.581258,0.887913,0.456765,-16.393182,-16.63378,55.169946,-2.496401
186,-2.529407,1.650876,3.508616,-16.393182,-12.056003,36.095878,2.081375
187,0.522444,-4.452826,9.612318,-21.733921,-9.004152,20.07366,1.318412
188,3.574295,-2.163938,14.953057,-20.970958,-12.056003,15.495884,-2.496401
189,10.440959,10.043466,23.345647,-17.919108,-5.189339,13.206995,-13.940842
190,13.49281,4.702727,22.582684,-6.474666,-4.426376,2.525517,-15.466768
191,12.729847,0.887913,19.530833,-0.370965,-2.90045,-15.785589,-8.600103
192,11.203922,3.939764,11.901206,8.784588,0.914363,-31.807806,-6.311215
193,6.626146,-0.638012,5.797504,10.310514,8.543991,-47.830024,-13.940842
194,5.863183,-2.9269,1.219728,14.88829,13.121767,-51.644837,-4.78529
195,5.10022,-2.163938,-4.883974,9.547551,13.121767,-51.644837,5.133226
196,2.048369,10.043466,-10.224713,10.310514,2.440289,-43.252247,22.681369
197,0.522444,5.46569,-16.328415,10.310514,-2.90045,-31.807806,40.229512
198,-7.107184,0.887913,-17.091378,9.547551,-3.663413,-14.259663,25.73322
199,-10.159035,-5.215789,-17.091378,2.680886,-5.189339,6.340331,-13.940842
200,-13.973848,-1.400975,-7.172862,-1.133927,-3.663413,30.755138,-43.696389
201,-9.396072,-2.163938,2.745653,-3.422816,10.832879,50.59217,-39.881575
202,-6.344221,-6.741714,7.32343,-8.000592,13.121767,52.118095,-21.57047
203,-3.29237,4.702727,18.004908,-14.867257,-6.715264,41.436617,0.55545
204,-1.003482,3.939764,21.056759,-19.445033,-7.478227,29.229213,21.918406
